# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = est_model4_model
# start_datetime = 2023-11-09 00:19:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/standata-5245ca47e78.json
# init = 2 (Default)
# random
#   seed = 3283
# output
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model4-202311090019-2-76fab6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model4-profile-202311090019-2-2aec3d.csv
# stanc_version = stanc3 v2.27.0
# stancflags = --include-paths=/Users/sahoko/GitHub/ANOVA-GP-model-selection/Code/Stan --name=est_model4_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha0,alpha1,alpha2,alpha3,sigma
-4085.51,0.707553,0.0126367,5,31,0,4087.49,4.05371,0.0653019,0.184521,0.0587054,0.99751
-4085.63,0.840154,0.010717,6,63,0,4089.33,3.20005,0.0754221,0.192102,0.0735153,1.00152
-4087.5,0.343665,0.012189,6,63,0,4090.24,2.67649,0.113404,0.290909,0.0601524,0.977827
-4085,0.994867,0.0046721,7,127,0,4089.91,2.48003,0.0996743,0.254723,0.0863952,0.996423
-4085.16,0.980484,0.00746079,7,127,0,4085.69,3.31029,0.0858212,0.223818,0.0501496,0.990322
-4084.64,0.991965,0.0114851,6,127,0,4087.45,2.55711,0.103992,0.315386,0.0868654,0.998089
-4084.64,0.0743344,0.0180301,1,3,0,4085.7,2.55711,0.103992,0.315386,0.0868654,0.998089
-4083.83,0.970529,0.003959,8,383,0,4086.87,2.90541,0.0991176,0.265816,0.0727453,0.996199
-4085.05,0.918143,0.00594132,7,127,0,4087.76,2.17832,0.127953,0.342932,0.0818956,0.992731
-4085.68,0.988363,0.00794425,6,63,0,4087.29,2.82575,0.0849827,0.331202,0.0810481,0.997672
-4086.4,0.739527,0.0122716,6,63,0,4088.21,2.21441,0.140418,0.279911,0.0783936,0.986781
-4088.58,0.910378,0.0112099,5,31,0,4089.59,2.36826,0.15034,0.234511,0.0816244,1.00656
-4088.36,0.999793,0.0146224,6,63,0,4092.49,2.27355,0.112159,0.50879,0.0717639,0.991819
-4087.78,0.200078,0.0228831,2,5,1,4091.61,2.319,0.118379,0.49995,0.0721186,0.992335
-4089.04,0.826533,0.00686862,4,31,0,4090.41,2.29655,0.120739,0.477623,0.0718014,0.980731
-4088.92,1,0.00752997,7,127,0,4091.74,1.92515,0.156617,0.288921,0.1008,0.984019
-4085.21,0.494365,0.0117421,5,31,0,4094.99,2.27779,0.118641,0.27125,0.0790128,0.998471
-4084.4,0.895516,0.00653833,5,63,0,4087.45,2.70491,0.0994081,0.280637,0.0836069,0.991304
-4085.54,0.991238,0.00822446,6,127,0,4087.86,2.36463,0.139466,0.327376,0.0745534,0.991132
-4086.55,0.440893,0.0125063,5,31,0,4089.59,2.56516,0.133957,0.334082,0.0875676,0.995918
-4087.02,0.957945,0.00630817,6,63,0,4087.76,2.2348,0.0971733,0.333385,0.0809258,0.98866
-4085.88,1,0.00895022,5,63,0,4088.16,2.27345,0.100999,0.307776,0.0814639,0.990615
-4084.61,0.856457,0.0137517,4,15,0,4086.6,2.37644,0.112162,0.290156,0.0816064,0.990479
-4084.61,0.0956903,0.0158602,4,31,0,4089.53,2.37644,0.112162,0.290156,0.0816064,0.990479
-4085.44,0.999456,0.00411425,6,127,0,4087.14,2.8564,0.115761,0.274569,0.0823492,0.994394
-4086.53,0.965706,0.00629661,7,191,0,4087.77,4.30439,0.0760141,0.188381,0.0542708,0.987564
-4086.68,0.999848,0.00898846,5,63,0,4087.9,3.13075,0.0911378,0.163026,0.0553699,0.992654
-4087.03,0.513904,0.0136591,5,31,0,4087.92,3.13144,0.0884232,0.163384,0.0539896,0.991453
-4088.53,0.99997,0.00812014,6,63,0,4090.52,4.28012,0.0797138,0.254712,0.0421052,0.997522
-4087.86,0.999076,0.0122979,5,31,0,4090.58,3.56551,0.0638047,0.219862,0.0467157,0.994342
-4087.86,2.13496e-05,0.0185217,1,3,1,4091.43,3.56551,0.0638047,0.219862,0.0467157,0.994342
-4086.25,0.998493,0.00417498,6,63,0,4091.16,4.27234,0.0660289,0.210796,0.0531982,0.995859
-4087.03,0.907613,0.00628659,7,191,0,4093.34,1.81368,0.159643,0.354221,0.0968143,0.995325
-4087.07,0.789609,0.0079493,6,63,0,4090.56,2.11355,0.113917,0.312678,0.0939145,1.00851
-4087.82,0.979311,0.00804146,6,83,0,4089.93,2.02742,0.140674,0.47676,0.102995,1.0042
-4085.07,0.394095,0.0115838,5,47,0,4092.1,2.53474,0.104108,0.335439,0.0790859,0.986821
-4084.66,0.999091,0.00561195,4,23,0,4085.39,2.50911,0.102706,0.342987,0.0786231,0.994834
-4085.87,0.991407,0.00836994,5,31,0,4086.11,2.71371,0.103568,0.393035,0.0774344,0.99766
-4089.53,0.842716,0.0122652,5,31,0,4090.94,2.24808,0.113032,0.433735,0.0612679,1.00119
-4091.94,0.908255,0.0136399,5,63,0,4095.99,3.02249,0.170719,0.279181,0.0581745,0.997703
-4091.52,0.207458,0.0170798,2,7,0,4092.5,2.9846,0.168866,0.280547,0.0578432,0.999755
-4086.48,0.4,0.764098,2,5,1,4092.56,3.90621,0.0670034,0.192645,0.0718929,0.990399
-4086.48,0,3.69231,0,1,1,4091.57,3.90621,0.0670034,0.192645,0.0718929,0.990399
-4086.31,0.970465,0.451626,3,7,0,4086.98,3.26377,0.117411,0.227427,0.0514003,1.00022
-4083.85,0.806763,0.491709,2,3,0,4086.74,2.99609,0.0950394,0.265592,0.0657277,0.992427
-4084.86,0.870765,0.411198,3,7,0,4086.09,2.98982,0.101578,0.252621,0.0556236,0.98943
-4085.19,0.947648,0.447172,2,7,0,4085.99,3.11987,0.110768,0.280232,0.0573583,0.994824
-4085.76,0.256806,0.650958,2,3,0,4087.84,3.15811,0.0883953,0.330698,0.0733427,0.994766
-4085.49,0.999801,0.115218,4,15,0,4087.3,2.36319,0.115771,0.251342,0.0748838,0.989905
-4087.64,0.972909,0.207316,3,7,0,4088.87,2.32748,0.132107,0.258587,0.0849478,0.979389
-4085.97,0.897301,0.351718,2,7,0,4091.21,2.35474,0.0993668,0.34738,0.0843377,1.00365
-4085.63,0.812258,0.476395,2,7,0,4088.37,2.26214,0.106926,0.342724,0.0858868,0.987688
-4087.05,0.871861,0.496765,2,3,0,4087.52,2.22951,0.108618,0.385768,0.0895122,0.981963
-4086.82,0.131091,0.628067,2,7,0,4089.31,2.14527,0.123759,0.28819,0.0819421,0.983102
-4085.67,0.999018,0.0779826,4,31,0,4088.83,2.53803,0.109968,0.338635,0.0862122,1.00577
-4086.31,0.991676,0.148741,4,15,0,4088.81,2.47923,0.0980126,0.399554,0.090819,0.996524
-4085.68,0.92237,0.276147,3,7,0,4087.69,2.17675,0.11466,0.33352,0.0768046,0.993168
-4087.61,0.693712,0.411767,2,3,0,4088.31,2.65661,0.12697,0.369309,0.0880706,0.988472
-4087.77,0.983751,0.304129,4,19,0,4089.17,2.91261,0.0793867,0.175983,0.0674031,0.987947
-4085.67,0.412666,0.544199,3,7,0,4088.44,4.06677,0.065189,0.185752,0.0558738,0.989318
-4087.47,0.899661,0.173493,3,7,0,4088.18,3.72024,0.0593238,0.179582,0.0522784,0.991284
-4088.51,1,0.240902,3,7,0,4089.66,4.86504,0.0757996,0.137086,0.0461342,1.00052
-4090.39,0.475737,0.447908,4,15,0,4093.59,2.46093,0.0770034,0.308588,0.0685536,0.991245
-4088.26,1,0.177325,3,7,0,4091.55,2.62803,0.0765513,0.318924,0.0712771,0.990594
-4085.41,1,0.327445,2,7,0,4088.72,2.81549,0.0909011,0.333053,0.0717341,0.987381
-4084.65,0.972242,0.59858,2,7,0,4085.94,2.4546,0.114475,0.25462,0.081393,0.993055
-4084.65,2.04544e-12,1.00067,1,1,0,4085.77,2.4546,0.114475,0.25462,0.081393,0.993055
-4085.64,0.981212,0.105586,4,15,0,4086.8,2.46582,0.125149,0.289734,0.0930442,0.99103
