# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = est_model6_model
# start_datetime = 2023-11-09 00:27:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/standata-52433df044e.json
# init = 2 (Default)
# random
#   seed = 3283
# output
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model6-202311090027-2-5c6e6d.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model6-profile-202311090027-2-68eca4.csv
# stanc_version = stanc3 v2.27.0
# stancflags = --include-paths=/Users/sahoko/GitHub/ANOVA-GP-model-selection/Code/Stan --name=est_model6_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha0,alpha1,alpha2,alpha3,sigma
-4115.49,0.996558,0.0112192,4,15,0,4116.4,6.01446,0.0444651,0.108846,0.0270642,0.993667
-4115.49,1.96047e-05,0.0188679,1,3,0,4119.75,6.01446,0.0444651,0.108846,0.0270642,0.993667
-4115.07,0.997408,0.00291304,5,31,0,4116.28,5.95754,0.0446039,0.107061,0.0271346,0.99859
-4115.75,0.996325,0.00491687,6,63,0,4118.12,5.23506,0.037899,0.103472,0.0281208,0.995795
-4113.3,0.989367,0.008218,6,63,0,4120.13,5.65035,0.069052,0.0824902,0.0295581,0.990561
-4110.49,0.944577,0.0134187,5,63,0,4114.19,4.65175,0.0486602,0.0954571,0.0621441,0.991356
-4110.49,0.000472467,0.0196121,1,3,1,4112.34,4.65175,0.0486602,0.0954571,0.0621441,0.991356
-4109.04,0.994128,0.00321738,8,255,0,4111.78,4.28461,0.0513355,0.101287,0.0495814,0.989794
-4109.21,0.995367,0.00528928,7,127,0,4110.78,5.16572,0.0597884,0.0739048,0.0374969,0.999472
-4109.21,0.233477,0.00866331,2,3,0,4114.44,5.16572,0.0597884,0.0739048,0.0374969,0.999472
-4109.43,0.988921,0.00250528,8,255,0,4112.05,3.90938,0.0715034,0.103023,0.0606433,0.982313
-4112.18,0.952145,0.00403626,5,55,0,4115.5,3.95074,0.0620099,0.11176,0.06438,1.01344
-4108.96,0.9859,0.00595237,4,27,0,4113.74,4.00195,0.0626977,0.10981,0.0605412,1.00097
-4109.5,0.491151,0.00941672,2,7,0,4113.67,3.92865,0.0625788,0.109553,0.0598435,1.0051
-4108.42,0.999073,0.00495571,6,127,0,4110.98,4.18485,0.068716,0.110352,0.0458371,0.999767
-4108.98,0.927062,0.00803199,6,63,0,4109.85,4.10609,0.0643666,0.10589,0.0448239,0.983242
-4109.27,0.973551,0.0110558,5,63,0,4110.43,3.74223,0.0660733,0.106895,0.0466142,0.991984
-4109.57,0.455568,0.0167715,3,7,0,4109.79,3.68693,0.0658827,0.106036,0.0473693,0.996627
-4109.59,0.936992,0.00826053,6,95,0,4110.82,4.81257,0.0732819,0.0979557,0.0451332,0.996329
-4109.68,0.875073,0.0115439,3,7,0,4109.98,4.81717,0.0731389,0.0985617,0.0449563,0.990968
-4109.59,0.37124,0.0140765,5,31,0,4111.5,4.09065,0.0550686,0.0901357,0.052749,0.996236
-4108.13,0.992794,0.00586671,5,63,0,4110.87,4.47891,0.0578824,0.0862322,0.0533841,0.998799
-4109.77,0.776548,0.00918639,6,63,0,4111.91,5.62087,0.0473037,0.0752,0.0492284,0.990655
-4109.44,0.971017,0.00908241,6,63,0,4111.18,4.11218,0.0727039,0.11474,0.0423699,0.989641
-4109.84,0.682964,0.0134861,4,15,0,4110.7,4.19724,0.0704843,0.115031,0.044618,1.0053
-4109.91,0.948192,0.0109495,6,63,0,4111.11,4.12629,0.0689511,0.0993043,0.0667989,1.00411
-4107.97,0.884578,0.0154231,5,63,0,4110.25,4.8487,0.0555114,0.0948829,0.0382803,0.992601
-4109.95,0.0277874,0.0189866,1,3,0,4113.73,4.66483,0.0550758,0.0929712,0.0384055,0.979529
-4108.88,0.997852,0.00403274,5,47,0,4112.72,5.02598,0.0580918,0.0941312,0.0352392,0.989149
-4109.54,0.999981,0.00628112,6,127,0,4110.95,4.38003,0.0577727,0.114339,0.037877,0.994078
-4109.66,0.769661,0.00977961,6,63,0,4113.26,4.54259,0.0517081,0.102039,0.041562,0.982033
-4110,0.982912,0.00952418,6,63,0,4111.73,5.46495,0.0502508,0.0676922,0.0407776,0.987553
-4109.81,0.673833,0.0142323,5,63,0,4112.5,4.73957,0.0491755,0.111115,0.038271,0.996834
-4110.04,0.999009,0.0114244,4,15,0,4110.25,4.75647,0.0483737,0.111724,0.0381948,0.991403
-4110.69,0.325828,0.0175369,2,7,1,4113.17,4.65961,0.0467751,0.111106,0.0377343,0.998565
-4108.11,0.956317,0.00707819,6,95,0,4112.36,4.65976,0.0595432,0.0829706,0.0423016,0.999236
-4108.7,0.95872,0.00996848,4,31,0,4109.16,5.00776,0.0646364,0.0806579,0.0423152,1.00204
-4108.78,0.958004,0.0140574,6,63,0,4109.42,4.01146,0.0628457,0.118361,0.0562123,0.994141
-4108.78,0.00610902,0.0197292,1,3,0,4111.19,4.01146,0.0628457,0.118361,0.0562123,0.994141
-4108.3,0.960839,0.00435002,7,127,0,4110.98,4.76899,0.0672176,0.0846173,0.045974,0.987724
-4110.1,0.96134,0.00615106,5,63,0,4113.36,4.21599,0.050908,0.0979955,0.0557769,1.00213
-4110.03,0.997296,0.00867731,5,31,0,4111.61,4.60868,0.0500403,0.108235,0.0561216,0.991686
-4109.28,0.444743,0.0130707,5,51,0,4113.49,4.89021,0.0448645,0.0924962,0.0444647,0.990948
-4108.85,0.987226,0.00684238,6,63,0,4111.42,4.15642,0.0598665,0.0899355,0.04531,0.997841
-4108.88,0.999689,0.0100828,5,47,0,4110.08,4.1844,0.0581333,0.0900286,0.0456013,0.990988
-4108.88,0.146039,0.0151576,3,15,0,4113.05,4.1844,0.0581333,0.0900286,0.0456013,0.990988
-4108.13,0.944278,0.00455857,6,103,0,4112.96,4.07126,0.0625809,0.0975453,0.0513799,0.98832
-4108.23,0.999997,0.00617541,7,127,0,4108.4,4.67919,0.0658423,0.0943424,0.0511928,0.988303
-4107.76,0.598376,0.00925609,6,75,0,4111.85,4.87004,0.0626603,0.0914148,0.0460329,0.991631
-4108.24,0.989028,0.00655863,6,63,0,4108.9,4.82492,0.0603368,0.0884365,0.0536659,0.989028
-4108.61,0.736905,0.00959524,4,27,0,4111.64,5.01488,0.0649456,0.0898733,0.0488887,0.993552
-4114.06,0.706561,0.00879602,5,31,0,4117.5,5.68822,0.0482665,0.0677133,0.063172,1.00451
-4114.79,0.86769,0.0076317,5,31,0,4118.12,6.07955,0.0446132,0.0617,0.0597711,0.996287
-4114.63,0.995059,0.00889552,5,31,0,4115.28,6.16223,0.044869,0.0634904,0.0592318,0.991767
-4114.63,7.08694e-14,1.67074,1,2,1,4119.05,6.16223,0.044869,0.0634904,0.0592318,0.991767
-4114.63,0,3.9013,0,1,1,4115.7,6.16223,0.044869,0.0634904,0.0592318,0.991767
-4117.88,0.872489,0.384665,2,3,0,4118.84,6.46546,0.0441261,0.0641343,0.0655023,0.98979
-4108.59,1,0.28522,3,7,0,4120.5,4.69794,0.0596481,0.0783487,0.0519323,0.999688
-4108.35,0.938464,0.376426,2,7,0,4111.35,4.705,0.0602435,0.102082,0.0436978,1.00221
-4108.42,0.962602,0.482295,3,7,0,4109.58,4.34805,0.0687049,0.102752,0.0562801,0.990115
-4113.94,0.173545,0.721099,2,3,0,4117.49,3.67632,0.0866491,0.0837799,0.05976,1.01014
-4113.41,0.999794,0.0973889,5,31,0,4116.8,3.55659,0.0849577,0.0878099,0.0581872,1.00918
-4110.12,1,0.173632,5,47,0,4115.77,5.14927,0.0429884,0.0874864,0.0359863,0.990326
-4108.88,1,0.319396,4,15,0,4111.1,5.34041,0.0577556,0.0898247,0.0359253,0.995974
-4109.49,0.990299,0.597882,3,7,0,4110.25,5.23027,0.0632357,0.0864974,0.0341419,0.993218
-4109.49,0.0765902,1.09473,1,3,0,4111.88,5.23027,0.0632357,0.0864974,0.0341419,0.993218
-4109.24,0.999716,0.113105,5,31,0,4110.49,5.49745,0.0579169,0.0784456,0.0352946,0.989325
-4108.58,0.932639,0.216278,4,15,0,4113.35,4.7865,0.0554403,0.0769109,0.0493395,0.997438
-4109.09,0.943132,0.334957,3,15,0,4111.93,4.22501,0.0577848,0.0847796,0.0544162,0.992839
-4111.61,0.911549,0.53493,2,3,0,4112.13,5.14841,0.0691483,0.0818697,0.0612201,0.993291
-4112.55,0.648936,0.772169,3,7,0,4115.24,5.08708,0.0684501,0.07455,0.0633446,0.983813
-4111.96,0.754665,0.497991,3,15,0,4117.83,4.54658,0.0538497,0.0722371,0.0468231,1.00644
-4110,0.989391,0.446058,3,7,0,4112.99,5.1896,0.0542196,0.0980535,0.0371519,0.981648
-4110.36,0.829167,0.811483,2,3,0,4111.76,5.18582,0.0547749,0.0721119,0.0391192,1.008
-4110.36,0.361751,0.907496,2,5,0,4115.08,5.18582,0.0547749,0.0721119,0.0391192,1.008
-4109.99,0.973148,0.254514,4,23,0,4113.02,3.84992,0.0576898,0.103709,0.0473563,0.988911
-4108.25,1,0.43804,2,3,0,4110.16,4.573,0.0620781,0.107158,0.0488831,0.996
-4108.59,0.895974,0.808037,2,3,0,4109.29,4.43081,0.0549167,0.0959051,0.0586728,0.993032
-4108.59,0.00286697,1.09339,2,5,0,4111.11,4.43081,0.0549167,0.0959051,0.0586728,0.993032
-4108.27,0.998286,0.114755,5,31,0,4109.54,4.14747,0.0586513,0.0988779,0.0532682,0.98813
-4107.86,1,0.209968,3,7,0,4108.59,4.18684,0.0605134,0.0952644,0.0526649,0.99103
-4107.6,0.97411,0.382172,4,23,0,4108.74,4.6569,0.0610664,0.0903228,0.0434973,0.988925
-4107.35,0.981567,0.640779,3,7,0,4108.31,4.44897,0.0597706,0.0923044,0.0481202,0.994195
-4107.35,0.000122257,1.08733,1,1,0,4108.71,4.44897,0.0597706,0.0923044,0.0481202,0.994195
-4109.86,0.985972,0.124423,5,63,0,4112.79,3.60942,0.0813463,0.120228,0.0481961,0.994231
-4109.71,0.989102,0.214707,5,31,0,4111.29,4.06588,0.0699014,0.101526,0.0702227,0.995761
-4110.39,0.94504,0.370305,3,15,0,4112.73,3.74258,0.0569251,0.114842,0.048334,0.992308
-4109.91,1,0.562707,3,7,0,4111.29,4.03043,0.0653913,0.129135,0.0526636,0.997337
-4110.85,0.143063,0.982476,2,7,1,4113.11,3.75252,0.0645202,0.108154,0.0749473,0.999362
-4109.75,0.998814,0.178621,4,15,0,4111.89,4.03087,0.0597122,0.100179,0.0685704,0.992526
-4108.36,0.980852,0.310937,4,15,0,4112,4.8965,0.0578163,0.0990539,0.0376902,0.992114
-4110.62,0.89939,0.512188,3,7,0,4111.87,4.54628,0.0465491,0.111598,0.0426058,0.987671
-4114.2,0.679298,0.679104,3,7,0,4118.05,3.13864,0.107647,0.126664,0.0617898,1.00687
-4116.27,0.894021,0.511556,3,7,0,4118.47,2.63671,0.101291,0.144896,0.0599574,0.983204
-4115.3,0.538142,0.666149,2,3,0,4119.41,2.74036,0.0922371,0.118048,0.0606581,0.992766
-4113.34,0.972159,0.353511,2,7,0,4122.35,4.34793,0.0850927,0.0943576,0.0672997,1.00768
-4109.74,1,0.558551,2,3,0,4113.12,3.61974,0.0717808,0.099867,0.0608575,0.986544
-4112.19,0.146705,0.939086,2,7,0,4115.07,3.09313,0.0916048,0.126004,0.0527149,0.994927
-4113.76,0.991292,0.19259,4,15,0,4115.7,3.60444,0.0904577,0.105931,0.0881757,0.995509
-4110.05,0.988063,0.316975,3,7,0,4115.05,3.45314,0.081578,0.103814,0.0540252,0.994338
-4109.29,0.751347,0.513952,3,7,0,4114.59,4.02334,0.0661227,0.115765,0.046858,0.983498
-4109.72,0.985786,0.468341,3,7,0,4111.18,4.24927,0.0795014,0.0995774,0.047709,1.00479
-4108.16,0.973509,0.748073,2,3,0,4111.83,4.51926,0.06728,0.0868763,0.0558434,0.99342
-4110.29,0.489164,1.15311,1,3,0,4111.08,4.75078,0.0765738,0.0745148,0.0461832,0.991979
-4108.8,1,0.564217,2,3,0,4110.38,4.33241,0.0529939,0.111019,0.0472898,0.996846
-4108.8,0,8.11655,0,1,1,4110.74,4.33241,0.0529939,0.111019,0.0472898,0.996846
-4108.8,1.20874e-11,1.37171,1,1,0,4109.64,4.33241,0.0529939,0.111019,0.0472898,0.996846
-4108.22,0.996594,0.135294,4,15,0,4111.03,5.10296,0.0564223,0.0817902,0.0384043,0.99976
-4108.68,0.942054,0.181222,4,31,0,4111.39,4.26668,0.0703402,0.103501,0.0567405,0.987276
-4109.93,0.959916,0.238337,4,15,0,4112.46,4.86998,0.0590076,0.0825118,0.0398603,1.01049
-4108.69,0.950296,0.357077,2,3,0,4110.36,4.88484,0.0574412,0.0825394,0.0401357,1.0047
-4109.76,0.734018,0.544565,2,3,0,4110.72,4.98922,0.0437553,0.0972193,0.0390106,0.993582
-4109.6,0.731879,0.432704,3,7,0,4117.34,4.90725,0.0533415,0.0768398,0.0405048,0.983764
-4108.81,0.94294,0.344646,3,7,0,4111.88,4.92115,0.051544,0.0828783,0.0438354,1.00508
-4110.6,0.375983,0.539505,3,7,0,4112.48,5.31863,0.0440166,0.0719294,0.0388479,1.00118
-4108.65,0.997214,0.141737,4,15,0,4112.16,5.39197,0.0532135,0.0744275,0.0458308,0.991453
-4110.5,0.85104,0.2667,3,7,0,4112.52,5.32651,0.0675924,0.0854707,0.036757,0.986004
-4110.7,0.988311,0.317234,3,15,0,4112.95,4.44843,0.0610552,0.10439,0.0637716,1.0056
-4108.81,0.602637,0.579756,2,3,0,4110.6,4.35223,0.0623881,0.103882,0.0554097,1.00431
-4112.08,0.602519,0.319082,2,7,0,4114.87,4.9703,0.0746479,0.0963679,0.050998,1.00513
-4112.45,0.997378,0.177277,3,7,0,4113.71,3.71319,0.0637295,0.089701,0.0511672,1.0075
-4109.07,1,0.332335,3,7,0,4112.54,3.9492,0.0678054,0.0914784,0.0509914,1.00179
-4108.73,0.491235,0.622787,2,7,0,4110.61,4.83439,0.065838,0.0803302,0.0479199,1.00261
-4109.79,0.974523,0.250561,2,3,0,4109.99,4.75671,0.0672498,0.074141,0.0503252,1.00296
-4109.54,1,0.432521,2,7,0,4110.28,4.94398,0.0648252,0.0721773,0.0495447,0.999759
-4109.54,0.0554975,0.798233,2,3,0,4111.09,4.94398,0.0648252,0.0721773,0.0495447,0.999759
-4109.28,0.987838,0.0915069,5,31,0,4113.94,4.98928,0.0617385,0.085524,0.0554589,1.00138
-4109.25,0.997024,0.163604,5,31,0,4110.91,4.52896,0.0517262,0.10009,0.0407002,1.00383
-4109.05,0.986934,0.29751,3,7,0,4112.01,4.68098,0.0593386,0.0933369,0.0573846,0.984698
-4110.02,0.771205,0.52044,3,7,0,4110.66,4.34684,0.0787831,0.107186,0.0492736,1.00166
-4108.6,0.995986,0.489517,3,7,0,4112.11,3.85627,0.0672158,0.103394,0.049581,1.00079
-4108.6,0.0810762,0.866664,1,3,0,4110.96,3.85627,0.0672158,0.103394,0.049581,1.00079
-4108.77,0.999014,0.118899,4,31,0,4110.37,5.03677,0.0515323,0.100954,0.0467344,0.996367
-4109.19,0.999179,0.212784,4,15,0,4110.51,3.62625,0.0787127,0.105715,0.0599471,0.988111
-4108.92,0.96339,0.377308,3,7,0,4110.73,4.2647,0.0707144,0.0924192,0.0612771,1.00071
-4109.05,0.22881,0.60135,3,7,0,4110.18,4.87547,0.054262,0.0905053,0.0350726,0.987626
-4109.31,0.99864,0.131483,5,31,0,4110.24,4.98769,0.0519072,0.0739882,0.0501405,0.999926
-4112.4,0.95066,0.230468,3,7,0,4114.14,5.42525,0.0498789,0.0891297,0.0393048,1.01679
-4108.24,1,0.35252,2,3,0,4112.79,4.57088,0.0596208,0.0840702,0.043313,1.00074
-4110.42,0.670673,0.609732,2,7,0,4111.43,4.49685,0.0662267,0.0855356,0.0492186,1.01285
-4111.37,0.854639,0.442809,3,7,0,4112.92,4.80366,0.0612143,0.102336,0.0452383,0.974423
-4110.81,0.921924,0.520275,3,7,0,4114.67,3.85088,0.0822044,0.107701,0.0431945,0.984755
-4110.81,0.0397586,0.724766,1,3,0,4117.68,3.85088,0.0822044,0.107701,0.0431945,0.984755
-4109.56,0.999781,0.106018,4,31,0,4111.58,4.31876,0.08003,0.103142,0.0441424,0.990912
-4110.26,0.999685,0.181071,4,15,0,4111.19,5.75619,0.043491,0.0825585,0.0454167,0.999275
-4110.45,0.965161,0.306695,4,15,0,4111.41,5.24371,0.0422053,0.0748544,0.0417511,0.994733
-4109.19,0.942646,0.472914,3,7,0,4111.79,4.67881,0.0654652,0.105848,0.0484765,1.00129
-4109.19,6.34993e-06,0.685317,1,3,0,4111.73,4.67881,0.0654652,0.105848,0.0484765,1.00129
-4107.64,0.999415,0.0974762,5,31,0,4110.28,4.59195,0.0651313,0.0919693,0.0442747,0.990124
-4110.31,0.968911,0.163174,4,15,0,4110.9,4.68613,0.0591117,0.103943,0.0438903,1.01164
-4108.15,1,0.251836,3,7,0,4110.61,4.24101,0.0577809,0.103526,0.048041,1.00078
-4110.59,0.720592,0.416297,2,3,0,4111.57,4.39836,0.0518177,0.122057,0.0449307,1.00232
-4109.7,0.86952,0.350558,3,7,0,4113.43,5.2166,0.0643027,0.078027,0.0508843,1.00136
-4109.02,0.997654,0.421271,3,7,0,4111.2,5.2194,0.0520196,0.0974279,0.0379771,0.987167
# Adaptation terminated
# Step size = 0.328526
# Diagonal elements of inverse mass matrix:
# 0.0334064, 0.0423477, 0.0326073, 0.042832, 0.000136152
-4109.58,0.9829,0.328526,3,15,0,4110.91,4.74724,0.0503503,0.0859191,0.0480413,1.00743
-4108.12,0.998707,0.328526,4,15,0,4111.39,4.81291,0.0548112,0.102262,0.0415857,0.997258
-4107.59,0.857452,0.328526,2,3,0,4109.27,4.60135,0.0563264,0.0944228,0.0426573,0.991418
-4109.88,0.71728,0.328526,3,7,0,4112.55,4.3476,0.0612603,0.098961,0.0619553,1.00676
-4108.1,0.907402,0.328526,3,7,0,4111.57,4.85443,0.0628633,0.0903647,0.0512326,0.996369
-4108.08,0.98487,0.328526,3,7,0,4109.72,4.68009,0.0622771,0.0833387,0.0541763,0.992535
-4108.35,0.859823,0.328526,3,15,0,4110.12,5.03042,0.0599842,0.0761715,0.0460738,0.990587
-4108.38,0.79748,0.328526,4,15,0,4110.64,4.41059,0.0565219,0.10999,0.0426678,0.996282
-4109.4,0.961273,0.328526,3,7,0,4110.94,4.00017,0.0784125,0.094503,0.063752,0.989578
-4109.69,0.810089,0.328526,4,15,0,4111.85,4.84766,0.0541775,0.0712987,0.0458428,0.991557
-4108.98,0.996192,0.328526,3,15,0,4111.37,3.89953,0.0720474,0.113361,0.0443994,0.996787
-4108.21,0.974712,0.328526,3,15,0,4110.06,4.75749,0.0540153,0.0824066,0.0510849,0.990458
-4108.28,0.911904,0.328526,3,7,0,4111.14,4.78593,0.0674081,0.08318,0.0497298,0.990892
-4108.8,0.967717,0.328526,4,15,0,4109.69,4.90507,0.0481591,0.0961793,0.0393037,0.99951
-4108.68,0.987301,0.328526,3,15,0,4110.59,4.24147,0.073319,0.0884316,0.0586121,0.996455
-4109.97,0.885053,0.328526,3,15,0,4111.55,4.20321,0.0703173,0.0782348,0.0572113,0.995122
-4108.65,0.994034,0.328526,3,15,0,4111.77,4.84568,0.0493584,0.0888239,0.0426935,0.986157
-4111.13,0.740084,0.328526,3,7,0,4112.94,4.29986,0.0766095,0.0875511,0.0363946,0.994234
-4108.65,0.988479,0.328526,3,7,0,4112.55,4.30138,0.06239,0.115547,0.0502813,0.989879
-4109.42,0.92418,0.328526,4,15,0,4110.41,5.18756,0.0523519,0.0692124,0.043877,0.994569
-4110.05,0.92092,0.328526,3,15,0,4112.74,3.59071,0.0817232,0.128637,0.0551392,0.993048
-4110.3,0.902486,0.328526,3,7,0,4112.81,4.16213,0.060779,0.109323,0.0648133,1.00429
-4109.52,0.687191,0.328526,3,7,0,4114.46,4.30683,0.0604986,0.0909894,0.037722,0.993347
-4107.74,1,0.328526,2,3,0,4109.56,4.95457,0.0557727,0.0956695,0.0423395,0.992966
-4111.2,0.879755,0.328526,3,7,0,4112.56,3.64474,0.0724441,0.091048,0.0727268,0.992136
-4109.66,0.974268,0.328526,3,7,0,4115.6,4.04704,0.0592269,0.116465,0.0424652,1.00121
