# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = est_model3_model
# start_datetime = 2023-11-09 00:15:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/standata-524a66de01.json
# init = 2 (Default)
# random
#   seed = 3283
# output
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model3-202311090015-1-8fe1bc.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model3-profile-202311090015-1-4c66e6.csv
# stanc_version = stanc3 v2.27.0
# stancflags = --include-paths=/Users/sahoko/GitHub/ANOVA-GP-model-selection/Code/Stan --name=est_model3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha0,alpha1,alpha2,alpha3,sigma
-4099.68,0.997667,0.00195781,8,255,0,4112.37,1.63929,0.277938,0.239841,0.157764,0.990543
-4098.86,0.994806,0.00381416,6,63,0,4100.52,1.65182,0.296064,0.244535,0.148675,1.00116
-4094.73,0.913378,0.00731658,5,31,0,4100.6,1.72469,0.258201,0.237438,0.112986,0.982859
-4092.34,0.999892,0.0109017,6,63,0,4096.45,2.14595,0.255742,0.23667,0.067072,1.00222
-4092.34,3.04156e-07,0.0209253,1,3,1,4097.55,2.14595,0.255742,0.23667,0.067072,1.00222
-4092.24,0.999999,0.00206955,7,127,0,4092.98,2.16547,0.256656,0.242111,0.0653095,0.996194
-4091.89,0.994449,0.00399618,7,255,0,4096.73,2.33257,0.143253,0.233497,0.0947148,0.993837
-4091.79,0.621593,0.00751651,6,67,0,4097.97,2.84333,0.172697,0.182017,0.0568279,0.974126
-4089.48,0.999847,0.00477972,4,23,0,4093.8,2.73815,0.18009,0.180741,0.0550854,1.00177
-4090.81,0.999449,0.00903106,5,31,0,4091.47,2.50613,0.189776,0.182397,0.0563826,1.00157
-4090.81,0.0549822,0.016868,2,7,0,4095.8,2.50613,0.189776,0.182397,0.0563826,1.00157
-4091.06,0.998825,0.00219699,7,127,0,4092.08,3.0924,0.188571,0.20718,0.0637805,0.998008
-4089.72,0.998512,0.00410407,7,191,0,4093.08,2.97662,0.155485,0.152348,0.048943,0.998075
-4090.59,0.96908,0.0075811,5,31,0,4091.08,3.64587,0.170015,0.169854,0.0527791,1.00046
-4089.74,0.83043,0.0127888,4,15,0,4091.79,2.94829,0.153216,0.152864,0.0494963,0.999526
-4089.08,0.850871,0.0146767,5,47,0,4091.45,3.65213,0.119615,0.146108,0.0661807,1.00353
-4089.08,0.115525,0.017756,1,3,0,4091.01,3.65213,0.119615,0.146108,0.0661807,1.00353
-4086.95,0.999998,0.00300194,7,127,0,4089.27,3.43352,0.113543,0.156693,0.0554964,0.991968
-4089.53,0.988751,0.00544381,7,127,0,4090.84,4.0791,0.0699363,0.127846,0.0484176,0.988867
-4091.33,0.925524,0.00949253,6,63,0,4093.86,3.24584,0.0991105,0.131615,0.0452991,0.986373
-4089.4,0.23761,0.013911,4,15,0,4093.05,3.38798,0.0962527,0.136609,0.0460289,0.98813
-4088.25,0.999687,0.00341485,6,63,0,4090.03,4.08907,0.0937701,0.151562,0.0460002,0.996822
-4088.22,0.96105,0.00606425,6,127,0,4089.45,4.2073,0.0862294,0.114642,0.0482379,0.989424
-4089.11,0.796359,0.00967209,6,95,0,4091.71,2.83119,0.15344,0.17962,0.0611947,0.980431
-4087.55,0.996162,0.0100966,6,75,0,4090.51,3.95703,0.0959294,0.12048,0.0489948,0.995994
-4087.54,0.360345,0.017392,2,7,0,4088.33,3.9713,0.0941099,0.12138,0.0491899,0.996605
-4087.3,0.995255,0.00609082,7,127,0,4088.52,3.62952,0.112768,0.132708,0.0597776,0.992775
-4087.95,0.662186,0.0104194,6,63,0,4089.23,3.07849,0.118916,0.164066,0.0531117,0.987176
-4091.64,0.848527,0.00780166,5,63,0,4093.59,3.31009,0.144597,0.183369,0.0437066,0.979442
-4089.92,0.878822,0.00923896,5,31,0,4092.81,3.3396,0.146567,0.185809,0.0441706,0.99922
-4087.56,0.906165,0.0117434,5,63,0,4090.68,3.38208,0.13002,0.145766,0.0541723,1.00273
-4087.83,0.0884118,0.0158851,3,11,0,4090.39,3.29624,0.130496,0.143352,0.0535215,1.00318
-4091.46,0.987204,0.00303274,6,127,0,4093.25,3.13831,0.152484,0.130875,0.0484463,1.0062
-4090.29,0.999716,0.00499509,7,127,0,4093.66,2.8623,0.127015,0.21972,0.0706639,0.986904
-4088.12,1,0.00841483,5,63,0,4090.95,2.72327,0.148646,0.15865,0.0642383,0.995989
-4089.2,0.489212,0.0140843,4,31,0,4092.06,3.08191,0.13577,0.155363,0.0664931,0.978979
-4089.48,0.99833,0.00713483,6,111,0,4093.09,3.6707,0.0907511,0.141562,0.0542061,1.01075
-4089.6,0.734784,0.011824,5,31,0,4092.29,3.98275,0.0845995,0.156394,0.0422994,0.98502
-4087.99,0.987502,0.0106268,6,63,0,4089.79,3.96288,0.100923,0.119588,0.0585578,0.993417
-4089.41,0.0438506,0.017021,2,7,0,4091.49,3.97304,0.099515,0.116919,0.0578062,0.98151
-4092.27,0.977621,0.00318842,8,255,0,4094.74,4.10675,0.0779281,0.107705,0.0585931,0.976558
-4089.36,0.999989,0.00500026,4,23,0,4092.56,4.16547,0.079366,0.111427,0.0588538,0.997849
-4090.48,0.978245,0.00819744,4,31,0,4091.77,4.11108,0.077711,0.10615,0.0620807,1.00059
-4088.49,0.999467,0.0127247,6,95,0,4093.28,2.86763,0.144599,0.193294,0.0524789,0.994482
-4088.49,0.0298349,0.0205894,1,3,0,4091.59,2.86763,0.144599,0.193294,0.0524789,0.994482
-4088.4,0.975157,0.00392305,7,191,0,4091.03,2.78182,0.1657,0.197551,0.0612884,1.00083
-4089.38,0.994149,0.00602414,6,127,0,4091.59,3.38394,0.168994,0.133923,0.0560698,0.987148
-4088.43,0.999966,0.00959075,6,63,0,4090.64,3.37449,0.0989923,0.161064,0.0672608,0.99234
-4088.68,0.0919168,0.015377,4,15,0,4089.7,3.4008,0.0944423,0.160457,0.0669683,0.994157
-4087.77,0.986514,0.00348049,7,255,0,4089.48,3.24372,0.131699,0.146619,0.053726,1.00273
-4092.32,0.871553,0.00542209,7,135,0,4093.29,3.9528,0.0758376,0.117654,0.045095,1.01436
-4090.63,0.950308,0.00658143,5,55,0,4096.17,3.8417,0.0780645,0.126758,0.0510323,1.01106
-4088.69,0.717122,0.00941419,6,127,0,4094.27,3.50814,0.11229,0.175424,0.0499157,1.00488
-4088.6,0.747466,0.00821312,5,59,0,4092.45,3.37898,0.108946,0.187599,0.0499774,1.00001
-4089.44,0.986146,0.00764461,5,63,0,4092.04,3.76869,0.111868,0.17729,0.0540272,0.988604
-4094.99,0.893003,0.0116982,6,63,0,4098.27,3.36786,0.204346,0.165822,0.0803648,0.984611
-4094.18,0.20663,0.014694,3,7,0,4096.76,3.31065,0.207651,0.162102,0.0802965,1.00303
-4093.37,0.999046,0.00448082,5,31,0,4095.08,3.2321,0.216897,0.160293,0.0798658,0.989704
-4090.03,0.932135,0.00700956,5,31,0,4094.35,2.47975,0.195062,0.159008,0.0753048,0.996521
-4087.96,0.991764,0.00952234,6,63,0,4091.46,3.26618,0.125741,0.170454,0.0669109,0.991973
-4090.02,0.963738,0.0145505,5,31,0,4091.09,2.93172,0.0973477,0.144716,0.0722655,0.992286
-4090.02,0.046171,0.0209192,1,1,0,4090.68,2.93172,0.0973477,0.144716,0.0722655,0.992286
-4089.6,0.999113,0.00475026,7,191,0,4094.28,2.85301,0.132225,0.182972,0.0840129,0.991513
-4088.04,0.969188,0.0073414,6,111,0,4096.34,3.89437,0.0905646,0.116675,0.0497009,0.991613
-4088.61,0.916338,0.0106437,5,63,0,4089.57,4.20044,0.113925,0.117537,0.0539551,0.991512
-4088.13,0.987278,0.0138479,5,31,0,4089.71,3.5773,0.0897938,0.137333,0.0474074,0.994909
-4088.5,0.238434,0.0206617,2,5,0,4089.87,3.54281,0.0914226,0.135066,0.0481027,0.987981
-4088.29,0.996826,0.00708046,6,95,0,4089.16,3.71313,0.107893,0.154564,0.0589073,1.00194
-4088.46,0.991034,0.0107534,4,31,0,4091.1,3.68205,0.110963,0.14258,0.0661075,0.989716
-4088.46,0.0484529,0.0160839,4,31,0,4090.53,3.68205,0.110963,0.14258,0.0661075,0.989716
-4088.85,0.998544,0.00387868,6,63,0,4091.12,3.26942,0.113871,0.122844,0.0564258,0.991174
-4088.72,0.97666,0.00588991,5,31,0,4090.48,3.29362,0.120925,0.122934,0.0543638,0.994306
-4088.34,0.993312,0.00854334,5,63,0,4090.88,3.61834,0.116541,0.17721,0.0503006,0.991854
-4088.69,0.754495,0.0127473,6,63,0,4089.82,2.9945,0.101991,0.155679,0.0589776,0.988551
-4090.26,0.899536,0.0120451,5,63,0,4091.86,2.76604,0.107074,0.154285,0.0575825,0.994341
-4090.47,0.346011,0.0149747,5,55,0,4093.95,3.16884,0.151829,0.187669,0.0702157,0.983416
-4089.97,0.908175,0.00656016,3,15,0,4093.88,3.20707,0.151769,0.188596,0.0703506,0.997936
-4090.23,0.717593,0.00829288,2,7,0,4092.71,3.12943,0.150914,0.188471,0.0698247,1.00583
-4088.68,0.991523,0.00733233,6,95,0,4093.16,3.9388,0.12851,0.138936,0.043069,0.998734
-4087.26,0.855413,0.0107906,5,31,0,4089.69,3.83997,0.102213,0.13331,0.0509706,0.989918
-4087.94,1,0.0123055,5,31,0,4088.23,4.13609,0.0937407,0.122273,0.0439484,0.99059
-4087.94,0.0201065,0.0182902,1,3,0,4089.59,4.13609,0.0937407,0.122273,0.0439484,0.99059
-4090.89,0.83421,0.00449466,6,95,0,4096.17,3.33772,0.0982215,0.148604,0.0460687,0.978438
-4089.29,1,0.00493915,6,87,0,4094.6,4.68876,0.0928138,0.120452,0.0468477,0.998278
-4089.29,0.00130376,1.87659,1,3,1,4091.62,4.68876,0.0928138,0.120452,0.0468477,0.998278
-4089.29,0,4.39236,0,1,1,4091.32,4.68876,0.0928138,0.120452,0.0468477,0.998278
-4088.95,0.974981,0.433388,4,15,0,4092.28,2.81289,0.151012,0.193124,0.0779214,0.991841
-4087.31,0.994373,0.422434,3,15,0,4090.14,2.98513,0.11794,0.171102,0.0607514,0.992233
-4090.58,0.5553,0.559694,3,7,0,4092.24,3.1573,0.143102,0.154857,0.0425656,0.993425
-4088.23,1,0.23161,3,7,0,4091.35,3.47243,0.127976,0.176288,0.0533574,0.988484
-4087.8,0.958323,0.379501,3,15,0,4090.18,3.63993,0.116359,0.134337,0.0465622,0.999826
-4088,0.653916,0.582283,3,7,0,4092.07,2.70662,0.143226,0.178522,0.067464,1.00236
-4088.47,0.985557,0.355788,2,7,0,4090.09,2.62589,0.15387,0.210776,0.0619159,0.998261
-4087.73,0.933583,0.627114,2,3,0,4088.73,2.81596,0.147738,0.189448,0.0676076,0.990953
-4087.73,0.0555063,0.952261,2,7,0,4091,2.81596,0.147738,0.189448,0.0676076,0.990953
-4088.42,0.999549,0.090976,5,31,0,4088.99,2.88977,0.180066,0.177621,0.0592907,0.998959
-4089.29,0.970525,0.173305,4,15,0,4092.04,2.80524,0.147525,0.178988,0.0665388,1.01023
-4091.04,0.995587,0.301993,3,7,0,4091.25,2.38285,0.145593,0.194887,0.0827619,0.979111
-4089.16,0.960977,0.568456,2,3,0,4091.67,2.43082,0.151917,0.209983,0.0829702,0.995134
-4089.16,0.000126758,0.956941,2,3,0,4094.1,2.43082,0.151917,0.209983,0.0829702,0.995134
-4088.66,0.998438,0.0833634,6,63,0,4091.74,3.66822,0.119786,0.117494,0.0648285,0.995484
-4091.41,0.983396,0.159072,5,63,0,4096.87,3.05792,0.220743,0.137411,0.0696533,0.993191
-4089.73,0.999789,0.287764,3,7,0,4091.71,3.15243,0.202174,0.147972,0.0606665,0.995547
-4090.9,0.958198,0.542539,3,15,0,4092.33,3.00179,0.223961,0.150902,0.0671846,0.988768
-4090.9,0.0668724,0.895199,1,1,0,4093.34,3.00179,0.223961,0.150902,0.0671846,0.988768
-4090.04,0.998089,0.105108,5,63,0,4093.42,3.41468,0.18502,0.156467,0.0477975,0.995732
-4088.24,0.994361,0.196275,4,15,0,4090.64,3.3254,0.163111,0.162083,0.0583269,0.996023
-4089.9,0.931136,0.358971,4,31,0,4092.97,4.68707,0.0846123,0.117043,0.0522132,1.00038
-4088.98,0.840718,0.541813,3,15,0,4092.97,3.66703,0.111877,0.112244,0.0539821,0.98745
-4088.29,0.549571,0.627366,3,7,0,4092.32,3.05485,0.12018,0.187071,0.054056,0.986632
-4087.97,0.981321,0.317693,3,7,0,4089.49,2.91476,0.147489,0.16001,0.0603979,1.00287
-4087.41,0.913343,0.547305,3,11,0,4089.64,3.72228,0.108259,0.144025,0.0576598,0.99799
-4087.41,0.605515,0.773194,2,7,0,4091.83,3.72228,0.108259,0.144025,0.0576598,0.99799
-4089.7,0.953748,0.464149,3,15,0,4091.11,3.39627,0.187911,0.144997,0.0524541,0.996345
-4091,0.819629,0.729301,2,7,0,4092.12,3.56925,0.185711,0.126602,0.0608503,0.987718
-4087.76,0.983391,0.79016,2,7,0,4090.99,3.20615,0.135922,0.160923,0.0525835,1.00232
-4087.76,0.000405667,1.329,1,3,0,4089.17,3.20615,0.135922,0.160923,0.0525835,1.00232
-4088.57,0.983916,0.16033,5,47,0,4090.58,3.84399,0.0823398,0.117256,0.0535623,0.996958
-4089.83,0.968822,0.271221,3,7,0,4090.23,4.23767,0.0834025,0.121174,0.0632923,0.994969
-4089.14,0.953982,0.437249,3,7,0,4091.34,3.49658,0.101678,0.136291,0.0426641,0.994131
-4091.93,0.335725,0.673005,2,3,0,4094.81,4.84351,0.115573,0.136718,0.0387288,0.997123
-4088.84,1,0.207659,3,7,0,4092.11,4.34042,0.109359,0.133502,0.0414466,0.997315
-4089.79,0.917859,0.359327,2,3,0,4090.67,4.17505,0.108001,0.132543,0.0386836,1.00523
-4087.62,1,0.500059,2,3,0,4090.24,4.03563,0.104284,0.139979,0.0502765,0.993776
-4088.15,0.88055,0.852296,3,7,0,4088.56,2.95566,0.15123,0.197719,0.062659,0.992831
-4093.42,0.108272,1.0676,2,3,0,4095.34,2.2356,0.162706,0.157403,0.103149,0.998207
-4094.25,0.999022,0.194419,4,15,0,4095.85,2.34583,0.163737,0.145855,0.106769,0.994899
-4094.56,1,0.328869,3,7,0,4095.39,2.40631,0.170211,0.146348,0.112198,0.994221
-4088.59,1,0.553362,2,3,0,4094.9,2.62874,0.148325,0.168093,0.078807,0.999976
-4089.36,0.428328,0.924134,2,7,0,4091.45,3.78952,0.101993,0.142272,0.0396878,1.00308
-4090.06,0.900632,0.383623,3,7,0,4093.06,3.67771,0.100942,0.123763,0.0587,0.977311
-4087.4,0.997863,0.50203,2,3,0,4090.75,3.56275,0.10169,0.134872,0.059944,0.990836
-4088.31,0.631256,0.82562,4,19,0,4089.04,3.02323,0.123935,0.191878,0.0583323,1.00317
-4087.16,0.980505,0.565012,4,15,0,4088.74,3.18504,0.138507,0.156338,0.0551234,0.995404
-4087.6,0.993427,0.221278,4,15,0,4088.01,2.78955,0.131188,0.186183,0.0677174,0.994899
-4087.6,9.67918e-312,3.14538,1,1,0,4088.93,2.78955,0.131188,0.186183,0.0677174,0.994899
-4088.47,0.680711,0.529693,3,15,0,4089.43,4.14706,0.103122,0.127786,0.0494709,1.00467
-4088.64,0.975452,0.319835,3,11,0,4091.78,3.1795,0.141325,0.1479,0.0560626,1.00751
-4087.54,0.984247,0.459163,3,15,0,4090.04,3.14032,0.145127,0.167435,0.0588352,1.00086
-4087.54,0.148808,0.742719,2,3,0,4090.46,3.14032,0.145127,0.167435,0.0588352,1.00086
-4088.66,0.994299,0.0981999,5,47,0,4091.04,3.98646,0.134751,0.12467,0.0466752,0.995553
-4088.23,0.980945,0.170737,3,15,0,4092.14,3.1605,0.0955829,0.158808,0.0555804,0.996237
-4090.97,0.976156,0.294137,3,7,0,4091.87,3.66209,0.105769,0.205201,0.0462572,1.00031
-4097.51,0.486291,0.508045,3,7,0,4099.36,3.14117,0.1104,0.0934495,0.0622892,0.991093
-4095.81,0.994081,0.188009,3,15,0,4100.25,5.50154,0.0961632,0.109588,0.0521679,0.986381
-4094.63,0.980418,0.348044,3,11,0,4097.59,3.39987,0.149428,0.209158,0.0721932,1.0031
-4087.72,0.838691,0.617739,3,7,0,4089.9,2.72938,0.129695,0.184423,0.0636915,0.995701
-4087.72,0.00703538,0.701355,2,7,0,4091.6,2.72938,0.129695,0.184423,0.0636915,0.995701
-4087.84,0.999908,0.0595503,5,31,0,4088.5,2.7228,0.127949,0.185675,0.0639102,0.997076
-4088.53,0.991929,0.113183,4,31,0,4089.06,3.17004,0.122438,0.188165,0.0667234,0.992366
-4087.81,0.977561,0.208545,3,11,0,4090.01,3.14175,0.146186,0.17758,0.0638581,0.996017
-4089.83,0.944913,0.365012,3,7,0,4092.02,2.43327,0.201223,0.210482,0.0840102,0.993394
-4090.45,0.873338,0.57425,3,7,0,4093.12,3.48623,0.13286,0.150514,0.0405679,0.985329
-4089.84,0.398959,0.723683,2,7,0,4094.53,2.64559,0.221322,0.178003,0.0756849,0.993712
-4088.24,0.997157,0.220935,4,31,0,4092.36,3.16097,0.169949,0.148807,0.0592755,0.992337
-4089.01,0.978381,0.403439,3,15,0,4090.24,3.435,0.174381,0.14096,0.0541068,0.995004
-4089.31,0.689916,0.690445,2,3,0,4090.45,2.7463,0.113559,0.154276,0.0753866,0.992468
-4088.58,0.524561,0.506376,2,7,0,4093.26,4.09257,0.124352,0.132011,0.0522378,0.990543
-4087.91,0.931353,0.231857,2,7,0,4091.41,3.6354,0.106702,0.145376,0.0643169,0.993313
-4087.94,0.999729,0.344014,3,15,0,4089.05,2.90001,0.124897,0.171931,0.0545144,0.996186
-4087.08,0.990375,0.61544,2,7,0,4088.85,3.44788,0.113791,0.152636,0.0604436,0.994356
-4087.08,3.46083e-17,1.06201,1,1,0,4093.6,3.44788,0.113791,0.152636,0.0604436,0.994356
-4087.04,0.998842,0.115136,4,31,0,4087.73,3.34986,0.121668,0.151887,0.0524017,0.997272
-4087.8,0.975033,0.204395,4,23,0,4089.55,3.25172,0.139649,0.178739,0.0598558,0.994384
-4088.47,0.964068,0.33672,2,7,0,4090.58,3.35781,0.145701,0.175242,0.056128,1.00167
-4087.72,1,0.53401,3,7,0,4088.67,2.929,0.140776,0.168951,0.0596755,1.00263
-4087.5,0.35968,0.925936,1,3,0,4087.9,2.92712,0.138021,0.186517,0.0596712,0.991273
-4088.28,0.97139,0.287547,3,7,0,4089.28,2.53943,0.149198,0.207685,0.065395,0.994618
-4088.69,0.7497,0.46037,2,3,0,4090,2.86156,0.150362,0.195706,0.0734459,0.9915
-4087.97,1,0.408401,3,7,0,4089.13,3.49227,0.13699,0.15712,0.0608826,0.99828
-4089.17,0.464404,0.697341,2,3,0,4090.82,2.96606,0.126549,0.151709,0.0760734,0.983449
-4089.13,0.957952,0.295183,3,15,0,4092.72,3.67712,0.156546,0.127432,0.0544685,0.989685
-4088.07,1,0.449792,3,7,0,4090.29,3.79447,0.111558,0.124274,0.0494896,1.00345
-4088.07,0.0488725,0.758008,2,3,0,4090.92,3.79447,0.111558,0.124274,0.0494896,1.00345
-4088.42,0.991275,0.114266,5,31,0,4090.09,3.9962,0.11661,0.119531,0.0515432,1.00268
-4088.5,0.992246,0.188828,3,15,0,4090.62,3.837,0.0800037,0.128164,0.0474726,0.997766
-4089.28,0.936428,0.310474,3,7,0,4090.64,4.23784,0.107775,0.154861,0.0433805,0.993209
-4087.94,1,0.441397,3,7,0,4090.23,3.76474,0.095114,0.140943,0.060368,0.99051
-4089.43,0.328334,0.729863,3,7,0,4091.34,4.02239,0.0795728,0.145075,0.0393232,0.994115
-4091.21,0.940595,0.232795,4,15,0,4092.27,3.80924,0.0981947,0.0953561,0.0539651,0.996264
-4089.66,0.990729,0.33245,4,15,0,4093.49,4.09935,0.0848447,0.102585,0.0577588,0.998223
-4088.91,0.763633,0.532939,3,11,0,4092.51,2.66565,0.139953,0.20873,0.0584167,1.00102
-4088.9,0.946891,0.493373,3,7,0,4089.93,2.86235,0.173711,0.170685,0.0746554,0.987547
-4087.72,0.99045,0.706249,2,3,0,4090.12,2.98116,0.131334,0.182977,0.0601277,1.00179
# Adaptation terminated
# Step size = 0.413971
# Diagonal elements of inverse mass matrix:
# 0.0350135, 0.0611507, 0.0276541, 0.0541327, 0.000124781
-4089.06,0.794754,0.413971,3,15,0,4089.9,2.88244,0.119982,0.149802,0.0630121,0.98389
-4089.72,0.997637,0.413971,3,7,0,4091.07,2.58647,0.157516,0.226125,0.0577988,1.00056
-4090.1,0.932288,0.413971,3,7,0,4092.99,2.16337,0.170391,0.20373,0.082903,0.987235
-4087.27,0.980732,0.413971,3,15,0,4090.94,2.9753,0.142964,0.173092,0.0644201,0.997278
-4088.81,0.906053,0.413971,3,15,0,4090.75,3.48221,0.137724,0.157421,0.0457235,0.986258
-4089.69,0.769616,0.413971,3,7,0,4091.39,2.68058,0.115991,0.154857,0.0713441,1.00086
-4088.39,0.964032,0.413971,3,7,0,4090.12,3.39721,0.147561,0.16773,0.0539978,0.986837
-4088.9,0.982712,0.413971,3,15,0,4090.06,4.05305,0.0895051,0.126173,0.0606527,1.00087
-4090.19,0.901162,0.413971,2,3,0,4090.77,3.49303,0.0874092,0.119211,0.0569238,1.00549
-4090.2,0.940175,0.413971,3,7,0,4096.17,3.74541,0.10974,0.125871,0.0402223,0.984567
-4088.39,0.989052,0.413971,3,7,0,4091.33,3.70858,0.0890304,0.117286,0.053926,0.994116
-4088.33,0.984659,0.413971,2,7,0,4090.27,4.30637,0.0818455,0.116228,0.0510279,0.992454
-4087.23,0.958091,0.413971,3,15,0,4089.29,3.33392,0.132675,0.161598,0.0540258,0.99825
-4087.37,0.996125,0.413971,3,7,0,4087.8,3.28154,0.115472,0.142251,0.060969,1.00069
-4088.52,0.992159,0.413971,3,15,0,4089.32,2.70659,0.166881,0.2077,0.0628845,0.990073
-4090.41,0.702101,0.413971,3,15,0,4091.98,2.66938,0.128018,0.14049,0.0752587,0.998533
-4088.3,0.998495,0.413971,3,15,0,4091.04,4.07584,0.0899187,0.141302,0.0415066,0.99146
-4089.56,0.916466,0.413971,3,15,0,4090.68,2.24129,0.196168,0.192291,0.083155,0.993562
-4091.36,0.711782,0.413971,3,7,0,4093.54,2.32246,0.153911,0.21429,0.0573482,0.99946
-4087.85,0.938413,0.413971,3,15,0,4092.65,3.29666,0.127622,0.1559,0.0680725,0.989684
-4088.05,0.994371,0.413971,4,15,0,4089.28,3.04575,0.136262,0.176686,0.0706828,0.990522
-4088.55,0.95169,0.413971,2,7,0,4091.39,3.19583,0.110892,0.18538,0.0635028,0.98807
-4088.13,0.942884,0.413971,3,15,0,4090.98,3.63757,0.105527,0.129605,0.0563454,1.00558
-4088.11,0.99847,0.413971,3,7,0,4088.96,3.77953,0.103392,0.135707,0.0488754,0.983464
-4088.24,0.970896,0.413971,3,7,0,4089.23,3.15346,0.124081,0.156219,0.060941,1.00761
-4087.16,1,0.413971,2,3,0,4088.37,3.23731,0.129226,0.146725,0.0620109,0.99832
-4087.47,0.96805,0.413971,3,11,0,4088.1,3.60346,0.126104,0.132058,0.0559034,0.998789
-4088.51,0.768587,0.413971,2,3,0,4089.86,3.72669,0.145816,0.131416,0.0550073,0.990277
-4088.52,0.969705,0.413971,2,7,0,4089.34,3.68515,0.148011,0.141781,0.0556641,0.989657
-4088.12,0.947207,0.413971,2,7,0,4089.38,3.39878,0.100861,0.136909,0.0485179,0.994506
-4089.75,0.516999,0.413971,2,3,0,4093.26,3.81239,0.0903261,0.159158,0.0454028,1.00856
