# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = est_model9_model
# start_datetime = 2023-11-09 00:36:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/standata-524113a2cad.json
# init = 2 (Default)
# random
#   seed = 3283
# output
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model9-202311090036-1-7c2185.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model9-profile-202311090036-1-24d491.csv
# stanc_version = stanc3 v2.27.0
# stancflags = --include-paths=/Users/sahoko/GitHub/ANOVA-GP-model-selection/Code/Stan --name=est_model9_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha0,alpha1,alpha2,alpha3,sigma
-4474.56,0.999757,0.00350767,7,127,0,4618.84,0.519061,0.137215,0.386304,0.0462738,1.01815
-4162.09,1,0.0068348,4,31,0,4474.76,1.32624,0.195632,0.475662,0.0772681,0.995535
-4123.42,0.8872,0.0132202,6,63,0,4164.25,2.65507,0.1202,0.161075,0.0726658,0.990383
-4123.13,0.289569,0.0181056,2,7,0,4123.93,2.69348,0.119451,0.161977,0.07197,0.991366
-4123.11,0.997496,0.00422032,4,15,0,4123.61,2.65118,0.120021,0.162652,0.0721255,0.992258
-4118.65,0.994309,0.008041,4,15,0,4123.46,2.63863,0.107611,0.162098,0.0665198,0.990576
-4117.25,0.779707,0.0150287,4,15,0,4120.5,2.59552,0.108523,0.159524,0.0597761,0.986756
-4116.19,0.832326,0.0149838,5,31,0,4120.35,2.74751,0.0919815,0.151539,0.0624572,0.984311
-4116.19,0.0940982,0.0173722,2,6,1,4119.7,2.74751,0.0919815,0.151539,0.0624572,0.984311
-4108.64,0.999536,0.00248277,7,191,0,4119.27,4.51099,0.0582708,0.138935,0.0268508,0.988968
-4109.17,0.897154,0.00466605,6,127,0,4113.86,4.82198,0.0784305,0.0950131,0.037513,0.98344
-4109.27,0.999939,0.0065253,6,127,0,4111.55,3.76554,0.0773186,0.109589,0.0358445,0.983965
-4107.05,0.955187,0.0120542,5,31,0,4112.48,4.71728,0.0761298,0.0976408,0.0356664,0.997232
-4107.05,0.00212263,0.0194999,1,3,1,4109.63,4.71728,0.0761298,0.0976408,0.0356664,0.997232
-4105.88,0.997199,0.00235126,7,255,0,4111.5,5.12719,0.0501652,0.113968,0.029057,0.996436
-4106.95,0.994486,0.00428269,7,127,0,4107.97,4.61948,0.0636071,0.102399,0.0436577,0.996477
-4106.79,0.956082,0.00766864,6,63,0,4108.65,5.33353,0.054696,0.11887,0.0263507,0.998598
-4106.65,0.444544,0.0122856,5,31,0,4110.78,4.60353,0.068147,0.0962944,0.0301242,0.996326
-4107.87,0.969774,0.00508892,5,63,0,4109.21,4.95326,0.0777695,0.102041,0.0312128,1.00308
-4105.97,0.60916,0.00841131,4,19,0,4112.23,4.43847,0.0681728,0.110967,0.0305789,0.995608
-4105.54,0.999836,0.0054231,6,95,0,4107.14,4.35088,0.0716338,0.120128,0.0357102,0.995408
-4108.24,0.495882,0.00960007,6,71,0,4110.58,5.44199,0.0483168,0.104965,0.0291906,0.976935
-4110.61,0.975935,0.00466182,5,63,0,4111.59,6.06648,0.0521362,0.0969407,0.0280455,0.973337
-4106.16,0.96664,0.00770709,6,127,0,4112.47,4.22728,0.0699591,0.123308,0.0410873,0.996229
-4107.94,0.603553,0.0123521,5,31,0,4108.6,3.99692,0.0703833,0.121337,0.0372267,0.978269
-4107.61,0.999846,0.00795129,4,27,0,4108.58,4.11488,0.068384,0.124466,0.0360833,0.978241
-4107.22,0.773441,0.0137308,5,31,0,4108.59,4.41763,0.0735855,0.109015,0.0331442,0.98141
-4106.66,0.424847,0.0134861,5,31,0,4108.61,4.7333,0.0774849,0.107138,0.0320788,0.993841
-4107.51,0.977795,0.00565969,6,127,0,4108.84,4.70313,0.0734011,0.0882536,0.0328612,0.991144
-4108.08,0.827456,0.0091743,6,95,0,4110.54,5.5288,0.0659628,0.0904796,0.0296959,1.00647
-4106.12,0.972752,0.0102869,6,63,0,4108.86,5.59088,0.0457616,0.0983748,0.0318157,0.994798
-4106.12,0.0223276,0.0162915,3,13,0,4110.35,5.59088,0.0457616,0.0983748,0.0318157,0.994798
-4107.8,0.978348,0.00268782,6,79,0,4108.48,5.60758,0.0441882,0.090838,0.0313616,0.981566
-4106.88,0.991984,0.00432343,5,39,0,4109.15,5.50499,0.0506241,0.0974231,0.0309817,0.980946
-4105.93,0.766291,0.00713307,2,7,0,4109.49,5.49185,0.0503469,0.097324,0.0309747,1.0019
-4107.53,0.994143,0.00691467,6,127,0,4109.25,4.79559,0.0584773,0.0958217,0.0275519,1.00252
-4107.26,0.990526,0.0113511,5,31,0,4109.69,5.71233,0.0519905,0.108325,0.0261158,1.00254
-4107.26,0.00678235,0.0183588,1,3,0,4108.59,5.71233,0.0519905,0.108325,0.0261158,1.00254
-4107.09,0.999997,0.00312619,7,255,0,4108.46,4.11985,0.0704292,0.113047,0.0432742,0.985642
-4106.8,0.998542,0.00517423,6,63,0,4107.84,3.87624,0.0752844,0.115546,0.0412967,0.995384
-4106.72,0.878455,0.00848092,6,127,0,4108.57,5.32915,0.0471177,0.110541,0.0281898,0.987461
-4106.11,0.752351,0.0105561,5,63,0,4109.6,4.74102,0.0604846,0.125803,0.0326763,1.004
-4109.35,0.305083,0.00989433,2,3,0,4112.94,4.81396,0.0611861,0.127674,0.0329893,0.972676
-4106.12,0.981413,0.00344846,2,7,0,4111.14,4.77738,0.0610415,0.127793,0.033132,1.00251
-4108.56,0.996262,0.00538763,6,127,0,4112.08,5.95086,0.0462668,0.0780732,0.0266035,1.00417
-4107.09,0.999587,0.00864792,5,31,0,4109.1,6.01582,0.052117,0.0893607,0.026095,0.990323
-4105.46,0.995792,0.0139026,5,31,0,4108.12,5.09547,0.0564015,0.0941016,0.0304389,0.990024
-4105.46,0.000717116,0.0220433,1,3,1,4107.7,5.09547,0.0564015,0.0941016,0.0304389,0.990024
-4105.86,0.999641,0.00409266,5,63,0,4106.21,4.82911,0.0558211,0.0971627,0.0302979,0.998597
-4106.82,0.99978,0.00655129,5,63,0,4109.76,4.79307,0.0650868,0.0857407,0.0327426,0.993679
-4110.14,0.920367,0.0104333,5,63,0,4112.73,4.82497,0.0783885,0.146738,0.0314881,0.987931
-4109.39,0.835605,0.0139731,4,15,0,4111.95,4.38516,0.0813798,0.135184,0.0277735,0.986516
-4109.48,0.0849549,0.0156062,5,31,0,4114.82,4.32051,0.0594459,0.0956777,0.0424537,1.01184
-4109.34,0.99628,0.00362099,6,127,0,4111.07,4.26711,0.0621573,0.101841,0.042741,1.01316
-4108.47,0.970359,0.00568163,6,107,0,4114.6,4.25789,0.0641705,0.107153,0.044108,0.978641
-4106.07,0.96354,0.00840764,6,63,0,4109.46,4.50182,0.0589342,0.126514,0.0320637,0.985683
-4109.97,0.493102,0.0122159,4,15,0,4110.86,4.20709,0.0595227,0.123213,0.0314125,0.974482
-4108.63,0.999935,0.00674478,5,63,0,4111.45,4.13322,0.0617946,0.132537,0.0338808,0.976686
-4106.04,0.954512,0.0105222,5,47,0,4110.73,5.45065,0.061431,0.0982657,0.0307938,0.989937
-4107.09,0.802341,0.0149012,4,15,0,4108.14,5.31322,0.0671427,0.100439,0.0297705,1.00403
-4105.92,0.19848,0.0154683,4,31,0,4108.99,4.56479,0.0595375,0.109974,0.0297333,0.995144
-4107.11,0.884771,0.00477569,6,111,0,4111.19,4.70028,0.0579477,0.101465,0.0280746,0.987513
-4105.31,0.999248,0.00587357,4,31,0,4110.45,5.10158,0.0604455,0.101728,0.0294341,0.996756
-4107.05,0.996944,0.00904976,5,47,0,4109.33,5.22429,0.0579729,0.126624,0.0341782,0.992913
-4107.77,0.988346,0.0138201,6,79,0,4108.83,6.06956,0.0546195,0.0848143,0.032002,0.991689
-4107.77,0.0120701,0.0206638,1,3,1,4110.54,6.06956,0.0546195,0.0848143,0.032002,0.991689
-4107.12,0.938895,0.0045446,7,127,0,4111.74,4.63502,0.0639345,0.132784,0.0383386,1.00147
-4109.21,0.995792,0.00617762,5,63,0,4112.37,4.82254,0.0555408,0.126723,0.0446168,1.00046
-4106.96,0.938528,0.00934973,6,63,0,4111.42,3.89806,0.0772206,0.138916,0.0370445,0.988206
-4106.72,0.61938,0.0126184,5,31,0,4108.03,3.83519,0.0724592,0.134392,0.0401475,1.00007
-4107.43,0.996227,0.00919179,5,31,0,4108.05,3.98902,0.0764635,0.151623,0.0374048,0.995789
-4106.84,0.562826,0.0138138,5,31,0,4110.23,4.56636,0.0585716,0.116847,0.0391746,0.980666
-4107.81,0.952689,0.00905418,5,39,0,4109.91,3.56927,0.0819761,0.139793,0.0392766,0.997
-4105.85,0.963419,0.0124802,5,63,0,4108.74,4.58479,0.0653278,0.107849,0.0396642,0.998212
-4106.04,0.181908,0.0175028,3,9,0,4110.08,4.51185,0.0677829,0.110475,0.0365465,0.984235
-4105.79,0.947247,0.00562769,3,15,0,4107.67,4.57453,0.0678549,0.111978,0.0371088,1.00079
-4105.1,0.976242,0.00765922,6,63,0,4106.32,4.56951,0.0637103,0.116918,0.0332345,0.989906
-4105.52,0.766212,0.0109726,5,31,0,4106.35,4.47911,0.0562354,0.120912,0.0377184,0.990133
-4107.3,0.891838,0.0106096,6,63,0,4108.57,5.22149,0.0625488,0.085058,0.0270571,0.996266
-4107.62,0.834735,0.0129428,5,63,0,4108.68,4.67271,0.0453767,0.114875,0.0339229,0.989154
-4107.78,0.644256,0.0141882,5,63,0,4109.69,5.68665,0.0496139,0.0920853,0.0368188,1.00327
-4107.29,0.927777,0.0109595,5,31,0,4108.44,5.28605,0.0486244,0.0895558,0.0362124,1.006
-4105.3,0.999983,0.0142343,5,31,0,4108.47,4.93781,0.0554915,0.0937329,0.0346962,0.995198
-4105.3,2.82862e-14,1.34616,1,1,0,4107.69,4.93781,0.0554915,0.0937329,0.0346962,0.995198
-4105.3,0,3.14336,1,1,0,4106.56,4.93781,0.0554915,0.0937329,0.0346962,0.995198
-4108.65,0.821458,0.309933,4,15,0,4112.38,3.40609,0.0721207,0.142383,0.0435609,0.987625
-4110.1,0.988803,0.20059,4,15,0,4111.9,3.83949,0.0623455,0.157178,0.0492575,0.995463
-4111.51,0.987983,0.253892,3,7,0,4112.22,3.77888,0.0580695,0.160715,0.051109,0.992166
-4106.07,0.930479,0.374147,3,7,0,4113.75,4.29222,0.0688368,0.103714,0.0376672,0.999393
-4109.65,0.666213,0.506483,3,7,0,4114.08,5.69252,0.0589609,0.0993739,0.0240334,0.978334
-4108.57,0.966344,0.316288,4,15,0,4113.58,6.43358,0.0415178,0.08589,0.0298303,0.996225
-4107.92,0.91853,0.514509,3,7,0,4112.81,5.40024,0.0568231,0.0959873,0.0247744,0.984014
-4107.69,0.96776,0.73637,2,7,0,4110.9,3.83262,0.0633083,0.13686,0.0463507,0.996656
-4107.69,0.0524234,1.24664,2,3,0,4110.28,3.83262,0.0633083,0.13686,0.0463507,0.996656
-4105.65,0.99808,0.117865,4,15,0,4108.36,4.19216,0.0642916,0.125027,0.0396708,0.991005
-4106.48,0.978949,0.223094,4,31,0,4108.17,4.61342,0.0567776,0.120269,0.0420151,0.995999
-4107.56,0.946983,0.398125,3,15,0,4109.99,3.76688,0.0717131,0.13607,0.0398193,0.98297
-4107.5,0.747531,0.641877,3,7,0,4109.35,4.12682,0.0788225,0.143793,0.0358354,0.999584
-4106.6,0.886352,0.556137,3,7,0,4109.94,4.28939,0.0583488,0.141348,0.0347814,0.999869
-4106.34,0.911376,0.741583,3,7,0,4107.57,4.23546,0.0756678,0.112948,0.0377904,0.999287
-4106.84,0.619665,1.06465,2,3,0,4108.88,4.23836,0.0782238,0.12511,0.0349737,1.00191
-4106.65,0.868332,0.628656,2,7,0,4108.4,4.71258,0.0747149,0.11969,0.03442,0.991245
-4106.96,0.844656,0.79123,3,7,0,4110.81,5.33143,0.0507468,0.0891523,0.0353857,1.00564
-4108.19,0.194147,0.925215,3,7,0,4110.66,4.81388,0.0632638,0.109174,0.0387383,1.01125
-4108.11,0.995647,0.157781,3,15,0,4112.36,4.83221,0.0654431,0.103205,0.0383148,1.01055
-4105.5,1,0.290712,3,7,0,4109.02,4.49376,0.0599316,0.112039,0.0383697,1.00075
-4106.13,0.846451,0.537152,3,11,0,4108.09,5.30492,0.0563841,0.116308,0.0281836,0.999028
-4110.03,0.533687,0.63121,3,7,0,4110.84,5.43972,0.062757,0.117256,0.0291596,1.01394
-4106.03,0.898219,0.302741,2,3,0,4113.15,5.16437,0.0626085,0.111583,0.0295972,1.00131
-4106.35,0.915221,0.413003,3,15,0,4107.93,4.90445,0.0510431,0.0952907,0.0307705,0.988776
-4105.91,0.737157,0.587967,2,7,0,4108.64,4.93765,0.0517142,0.114581,0.0379359,0.993097
-4105.47,0.994574,0.506794,3,11,0,4106.7,4.21056,0.0649959,0.119337,0.0344721,0.993882
-4105.47,0.235822,0.891562,1,3,0,4109.35,4.21056,0.0649959,0.119337,0.0344721,0.993882
-4106.15,0.985985,0.194519,3,15,0,4107.63,4.35469,0.0576102,0.114791,0.0374677,1.00411
-4108.09,0.985609,0.333844,4,15,0,4109.35,3.6934,0.0745729,0.140446,0.0408986,0.98221
-4107.58,0.83204,0.567325,3,7,0,4110.45,4.48001,0.0622678,0.125416,0.0412016,1.00678
-4105.81,0.942042,0.634112,2,7,0,4108.29,4.28527,0.067017,0.113597,0.0329858,0.989526
-4105.81,1.43183e-05,0.946939,1,3,0,4112.46,4.28527,0.067017,0.113597,0.0329858,0.989526
-4105.53,0.997394,0.118022,5,47,0,4107.75,4.8583,0.0523435,0.101987,0.031322,0.991416
-4106.39,0.989988,0.205009,4,15,0,4107.08,5.23156,0.0549092,0.107749,0.0299362,0.981911
-4106.91,0.880627,0.34632,3,15,0,4109.79,4.48677,0.0584026,0.118806,0.0296241,0.985194
-4107.4,0.620861,0.438167,2,7,0,4111.84,5.41579,0.0577385,0.1246,0.0307304,0.987143
-4107.11,0.981523,0.284865,2,7,0,4110.57,5.39119,0.0593973,0.115536,0.0324749,0.985385
-4106.28,0.991131,0.464152,3,7,0,4108.12,5.19777,0.0575399,0.101014,0.0359477,0.984727
-4106.75,0.806272,0.769055,3,7,0,4107.69,4.79975,0.0623733,0.0988605,0.0304733,0.981838
-4106.9,0.866821,0.797764,3,7,0,4110.23,3.93996,0.0735139,0.133323,0.039276,0.984964
-4109.98,0.0976177,0.960704,3,7,0,4111.81,4.81573,0.0835155,0.131115,0.0336455,0.987532
-4106.41,1,0.174341,4,15,0,4113.63,4.4237,0.0597811,0.10837,0.0344874,0.98232
-4106.39,0.958953,0.292859,3,7,0,4109.03,4.60955,0.0582543,0.101525,0.0315043,1.0041
-4107.61,0.956538,0.442096,3,11,0,4108.48,5.07023,0.0524878,0.0887822,0.0306925,0.98061
-4108.42,0.935271,0.659661,2,3,0,4109.69,5.11405,0.0434324,0.0897686,0.0310665,1.00274
-4106.85,0.509251,0.930317,2,3,0,4109.35,5.66499,0.0593221,0.0966355,0.0292865,0.985603
-4106.64,0.982349,0.475174,2,7,0,4108.43,4.67045,0.0649552,0.0926758,0.03062,0.990504
-4109.16,0.201522,0.746824,2,7,0,4112.82,4.47312,0.0493922,0.120941,0.0446994,1.00558
-4109.16,0,2.51561,0,1,1,4111.61,4.47312,0.0493922,0.120941,0.0446994,1.00558
-4109.06,0.994796,0.276489,3,15,0,4111.94,4.49826,0.0468395,0.112576,0.0433857,1.00427
-4109.44,0.868142,0.302164,3,7,0,4113.34,4.94555,0.0496223,0.121337,0.043949,0.984173
-4109.74,0.994652,0.291202,3,15,0,4112.37,4.10721,0.0680108,0.125791,0.0291502,1.00954
-4109.02,0.960444,0.451795,3,7,0,4112.6,4.9276,0.0510292,0.10643,0.0363689,0.973112
-4106.89,0.948337,0.684579,2,3,0,4109.53,4.79323,0.0661878,0.110157,0.0291233,1.00666
-4107.21,0.373357,1.04408,2,5,1,4108.37,4.98499,0.0607028,0.139613,0.0300647,0.990358
-4108.65,0.976678,0.268026,4,15,0,4110.49,5.0064,0.0513132,0.140434,0.0284401,1.00509
-4108.03,0.708093,0.460781,3,7,0,4112.17,4.55234,0.0707942,0.0951349,0.0427094,0.987931
-4105.74,0.966738,0.343237,3,7,0,4109.13,4.44302,0.0706008,0.113015,0.0379864,0.991307
-4105.27,0.994348,0.583235,2,7,0,4107.01,4.80547,0.0579307,0.0953686,0.0337898,0.995499
-4105.27,7.82981e-23,1.08388,1,1,0,4111.79,4.80547,0.0579307,0.0953686,0.0337898,0.995499
-4107.77,0.986889,0.088999,5,31,0,4109.97,4.96885,0.0573195,0.14396,0.0287123,0.989046
-4106.19,0.993395,0.163314,4,15,0,4110.54,5.07321,0.0477367,0.117854,0.0307549,0.993032
-4105.87,0.960651,0.304598,3,15,0,4108.4,5.15205,0.0646106,0.094455,0.0311231,0.998602
-4106.31,0.980673,0.510539,3,15,0,4106.92,4.2067,0.0592098,0.133567,0.0397363,0.988914
-4107.32,0.216083,0.904268,2,7,0,4110.25,4.31664,0.0778558,0.119841,0.029741,0.997649
-4106.25,0.98917,0.156643,4,15,0,4108.93,4.73109,0.0720133,0.123364,0.0321923,0.992192
-4105.5,0.974891,0.285332,4,15,0,4107.6,4.84082,0.0551913,0.119548,0.0360549,0.990526
-4104.93,0.992495,0.493694,3,7,0,4105.99,4.63645,0.0629347,0.107878,0.0337965,0.991397
-4104.93,0.0339024,0.89224,2,7,0,4110.34,4.63645,0.0629347,0.107878,0.0337965,0.991397
-4106.89,0.994195,0.0961464,4,31,0,4110.18,5.63334,0.0513611,0.0861959,0.0279447,0.985485
-4105.86,0.988462,0.175449,4,15,0,4108.5,5.6652,0.0496794,0.0953943,0.0315623,0.995517
-4108.5,0.801485,0.311835,3,7,0,4110.59,6.29151,0.0501077,0.0939836,0.0316729,0.993557
-4106.51,0.96902,0.32177,3,11,0,4110.98,5.76884,0.0484069,0.0985526,0.0315019,0.988227
-4105.84,0.990636,0.53349,3,7,0,4107.24,5.49974,0.0551685,0.10457,0.0291908,0.999356
-4105.84,0.000436753,0.931967,1,3,0,4108.07,5.49974,0.0551685,0.10457,0.0291908,0.999356
-4105.81,0.997321,0.102319,4,15,0,4106.7,5.47885,0.0587488,0.102184,0.03076,0.996328
-4107.36,0.992025,0.182918,4,15,0,4107.82,5.16372,0.0591355,0.0974448,0.0252015,0.98891
-4107.32,0.992696,0.319203,3,7,0,4109.05,5.46389,0.0683935,0.100371,0.0298595,0.999738
-4108.95,0.674998,0.552932,1,1,0,4109.29,5.5809,0.0706115,0.103305,0.0294388,1.00424
-4107.66,1,0.403361,3,15,0,4110.71,5.18315,0.04903,0.0899996,0.0274459,0.986714
-4105.75,0.865259,0.704779,3,7,0,4108.08,4.69122,0.0665636,0.119652,0.0351846,0.987944
-4105.75,1.3464e-06,0.853893,2,3,0,4110.7,4.69122,0.0665636,0.119652,0.0351846,0.987944
-4106.82,0.989577,0.106012,4,15,0,4108.16,4.59387,0.0654507,0.129968,0.0382804,0.986206
-4108.18,0.997971,0.179747,4,31,0,4108.98,4.39497,0.060205,0.08875,0.0375866,1.00414
-4106.4,0.997628,0.308883,3,7,0,4110.38,4.37965,0.0627781,0.0951239,0.0371195,0.997175
-4107.04,0.75713,0.525876,3,7,0,4109.17,4.98467,0.0713739,0.12296,0.0321105,0.991793
-4106.67,0.99442,0.481046,3,15,0,4107.49,5.06422,0.0688877,0.120699,0.030839,0.991903
-4106.47,0.716892,0.803053,2,7,0,4108.95,5.78899,0.054166,0.0873752,0.031833,0.99283
-4106.87,0.596979,0.662685,2,5,0,4109.43,4.19476,0.0544333,0.114857,0.0347887,0.993117
-4105.34,1,0.406683,2,3,0,4107.01,4.57563,0.0559333,0.122664,0.0351886,0.997325
-4106.41,0.677873,0.681335,3,7,0,4108.68,5.00547,0.0675616,0.120131,0.0285553,0.995209
-4106.89,0.894525,0.513469,2,7,0,4108.88,4.49932,0.0617212,0.109066,0.0356292,0.978723
-4106.13,0.973318,0.659013,2,5,0,4107.87,4.45171,0.0656128,0.125477,0.0366852,0.984279
-4106.13,0.104692,1.02001,2,5,0,4108.22,4.45171,0.0656128,0.125477,0.0366852,0.984279
-4105.79,0.99378,0.194181,4,23,0,4108.92,5.27226,0.0530758,0.0907532,0.0291632,0.997047
-4105.95,0.963672,0.316306,2,7,0,4108.23,4.96938,0.0555877,0.106374,0.030008,1.00457
-4105.24,0.981391,0.476498,3,7,0,4106.41,4.88888,0.0528286,0.11276,0.0319322,0.997405
# Adaptation terminated
# Step size = 0.425831
# Diagonal elements of inverse mass matrix:
# 0.0160677, 0.0180878, 0.0219584, 0.023551, 0.000160612
-4106.55,0.785153,0.425831,2,7,0,4109.34,5.58405,0.0523668,0.105426,0.0320009,1.00234
-4106.17,0.991908,0.425831,2,7,0,4107.3,4.75676,0.0500348,0.105366,0.0315699,0.997997
-4106.88,0.925056,0.425831,4,15,0,4107.99,4.25086,0.0550294,0.116885,0.0347333,0.98595
-4106.1,0.983756,0.425831,3,7,0,4109.35,4.65254,0.0544349,0.0975556,0.0319344,0.994977
-4105.54,0.997344,0.425831,2,7,0,4106.51,5.07663,0.0542253,0.0985842,0.0372018,0.996382
-4106.27,0.667097,0.425831,2,3,0,4109.95,5.00019,0.0462265,0.100233,0.0338282,0.99164
-4106.7,0.969612,0.425831,3,7,0,4107.41,5.50713,0.0492154,0.0996212,0.0335258,1.00461
-4108.01,0.953646,0.425831,3,15,0,4112.2,4.28158,0.0602409,0.154236,0.0368069,0.984489
-4107.41,1,0.425831,3,7,0,4108.56,4.31492,0.0768011,0.100334,0.0362484,1.00271
-4107.84,0.83074,0.425831,3,7,0,4110.72,5.48603,0.0549528,0.121588,0.0303528,0.982568
-4106.52,0.990677,0.425831,2,7,0,4109.29,4.81302,0.0583444,0.0953692,0.0288848,0.989375
-4105.79,0.997514,0.425831,3,15,0,4107.31,5.01791,0.0656086,0.098574,0.0315962,1.00034
-4105.17,0.840692,0.425831,3,7,0,4109.02,4.64532,0.0617595,0.113004,0.0324537,0.988318
-4107.64,0.781001,0.425831,3,7,0,4109.28,4.28243,0.0628502,0.107118,0.0476014,0.991331
-4109.1,0.947608,0.425831,3,7,0,4110.94,4.69663,0.0712674,0.151819,0.0291558,0.986802
-4108.46,0.902058,0.425831,3,7,0,4112.55,4.02563,0.0722684,0.105049,0.0479325,0.991809
-4108.91,0.785607,0.425831,3,7,0,4112.85,4.06842,0.0705945,0.110027,0.0461123,1.00779
-4108.5,0.98477,0.425831,3,7,0,4110.88,4.65815,0.0784578,0.120456,0.0295379,0.981573
-4109.27,0.925158,0.425831,3,7,0,4111.89,4.68179,0.071256,0.0918246,0.0387968,1.01042
-4105.47,1,0.425831,2,3,0,4109.76,4.95784,0.0629488,0.0948219,0.0342579,0.991863
-4106.61,0.868167,0.425831,3,15,0,4108.33,3.95353,0.0724366,0.115589,0.0355662,0.997491
-4105.14,0.947319,0.425831,4,15,0,4107.76,5.08092,0.0566124,0.100139,0.0343115,0.998151
-4105.31,0.99127,0.425831,3,15,0,4106.12,4.90879,0.0587428,0.0979272,0.036473,0.997174
-4105.45,0.976394,0.425831,3,7,0,4105.83,5.05649,0.0541135,0.113814,0.0306236,0.988326
-4105.62,0.780886,0.425831,2,3,0,4107.96,5.17969,0.0570543,0.10705,0.027661,0.994329
-4105.33,0.894284,0.425831,2,7,0,4106.88,5.02676,0.0550132,0.102051,0.0358718,0.999011
-4105.47,0.990911,0.425831,2,3,0,4105.75,4.79607,0.0565673,0.0986228,0.0347193,1.00127
