# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = est_model3_model
# start_datetime = 2023-11-09 00:15:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/standata-524a66de01.json
# init = 2 (Default)
# random
#   seed = 3283
# output
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model3-202311090015-2-8fe1bc.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model3-profile-202311090015-2-4c66e6.csv
# stanc_version = stanc3 v2.27.0
# stancflags = --include-paths=/Users/sahoko/GitHub/ANOVA-GP-model-selection/Code/Stan --name=est_model3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha0,alpha1,alpha2,alpha3,sigma
-4088.09,0.997809,0.00836276,6,63,0,4090.42,4.32043,0.094756,0.11978,0.0440991,0.991027
-4088.65,0.533256,0.0142469,6,63,0,4090.26,2.85267,0.126328,0.150864,0.0767283,0.989934
-4089.94,0.99643,0.00781715,5,31,0,4091.27,2.82763,0.119954,0.151242,0.0855635,0.99908
-4091.13,0.611769,0.0131754,5,63,0,4094.2,2.36064,0.13629,0.160826,0.0826357,0.992474
-4089.37,0.990129,0.00879371,5,63,0,4094.33,2.34901,0.150413,0.189965,0.0853015,0.997043
-4088.77,0.470964,0.01448,5,31,0,4090.63,2.72648,0.191924,0.171446,0.0722911,0.998107
-4087.9,0.987948,0.00696512,6,127,0,4090.51,3.18655,0.115668,0.184816,0.0568671,1.00002
-4089.27,0.946854,0.0113476,6,63,0,4092.29,2.41509,0.170027,0.222038,0.0630749,0.997338
-4089.27,0.020262,0.0166915,3,9,1,4096.6,2.41509,0.170027,0.222038,0.0630749,0.997338
-4090.12,0.990331,0.00286937,8,255,0,4091.26,2.61135,0.164269,0.189648,0.0893911,1.00058
-4092.17,0.853839,0.00467964,3,15,0,4095,2.59619,0.16393,0.189002,0.0893217,1.01212
-4092.43,0.871834,0.00555364,6,111,0,4099.39,3.85595,0.112843,0.123903,0.0554804,1.01974
-4095.24,0.982475,0.00684908,6,63,0,4096.84,2.81642,0.124936,0.227264,0.0527953,1.02045
-4093.94,0.945737,0.0108082,3,13,0,4097.57,2.86508,0.125603,0.218683,0.0542071,0.970988
-4090.33,0.513059,0.0156178,5,63,0,4095.23,2.1416,0.201651,0.206672,0.0919433,0.998743
-4090.94,0.93497,0.00857239,5,31,0,4091.99,2.03891,0.196906,0.206474,0.0872584,1.00251
-4091.46,0.996947,0.012054,4,31,0,4093.92,2.02913,0.17951,0.203937,0.0768261,0.988485
-4091.46,0.0240706,0.0193436,1,3,0,4093.5,2.02913,0.17951,0.203937,0.0768261,0.988485
-4089.63,0.999858,0.00367558,6,63,0,4092.78,2.58554,0.179011,0.200228,0.0830437,0.989194
-4091.66,0.918763,0.00594175,6,127,0,4093.44,2.02167,0.231011,0.244629,0.0714287,1.00013
-4089.14,0.997457,0.00801442,6,127,0,4094.23,2.96338,0.185169,0.193953,0.063526,0.993481
-4090.51,0.987362,0.012757,3,15,0,4092.66,2.68991,0.19488,0.193064,0.052083,0.992933
-4089.91,0.690342,0.0197654,2,7,0,4090.65,2.75484,0.196386,0.197913,0.0539839,0.994429
-4090.45,0.0525626,0.0162042,5,51,0,4092.34,2.69845,0.198056,0.202478,0.0536697,0.999844
-4089.83,0.999191,0.00345594,7,255,0,4091.66,2.59341,0.197255,0.211866,0.0581542,0.991326
-4090.02,0.985567,0.0054861,7,127,0,4092.05,2.58817,0.142084,0.164497,0.0913935,0.996894
-4089.86,0.981548,0.00842057,6,63,0,4091.84,2.54314,0.179859,0.162338,0.0873069,0.993896
-4089.53,0.996506,0.0127564,6,127,0,4092.89,3.45248,0.101962,0.199858,0.0501528,0.993681
-4090.7,0.036753,0.0198418,1,3,0,4092.68,3.47441,0.103893,0.196483,0.0499655,1.008
-4088.02,0.991361,0.0042582,7,159,0,4092.69,3.66391,0.0878942,0.141443,0.046745,0.996334
-4091.43,0.97719,0.00655898,6,95,0,4092.59,4.3092,0.107502,0.0989356,0.0647603,0.989593
-4092.76,0.876546,0.00977032,5,31,0,4094.71,4.44978,0.105102,0.0925987,0.0657585,1.00044
-4091.95,0.99021,0.0118179,4,15,0,4092.96,4.19519,0.105295,0.0930952,0.0657545,0.991983
-4091.95,1.48022e-05,0.0179412,1,3,0,4097.28,4.19519,0.105295,0.0930952,0.0657545,0.991983
-4090.41,0.972666,0.00371636,6,63,0,4093.85,4.22674,0.0999909,0.100674,0.0605983,0.987303
-4087.03,0.982138,0.00545459,6,63,0,4091.17,3.61317,0.107564,0.135903,0.0511592,0.995058
-4087.37,0.998624,0.00812614,5,63,0,4088.8,3.48743,0.112059,0.132997,0.0509457,0.99448
-4088.03,0.531277,0.0124574,6,63,0,4089.33,3.39477,0.127593,0.151121,0.0664375,0.98785
-4089.95,0.780676,0.00757839,6,67,0,4091.53,2.58113,0.148586,0.17609,0.0678602,0.979281
-4089.94,1,0.00754957,3,7,0,4090.28,2.58514,0.149478,0.174918,0.0659349,0.979731
-4089.29,0.965759,0.0115335,5,31,0,4090.26,3.12242,0.14197,0.16898,0.0726056,0.983323
-4088.76,0.141593,0.0164196,3,11,1,4092.23,3.14037,0.147516,0.171636,0.0733035,0.993046
-4089.06,0.999582,0.00473984,6,63,0,4089.53,2.5451,0.139216,0.160864,0.075571,0.993904
-4087.86,0.986757,0.00720539,5,63,0,4093.06,3.16891,0.159728,0.159185,0.0543024,0.993939
-4087.59,0.988298,0.0106457,5,63,0,4089.05,3.16274,0.134994,0.14694,0.0532216,0.994634
-4088.49,0.181428,0.0157175,3,15,0,4090.05,3.2047,0.137863,0.146689,0.0528919,0.984058
-4090.18,0.99089,0.00500217,6,63,0,4090.93,3.81812,0.128692,0.16808,0.0523622,1.00626
-4089.15,0.992618,0.00741884,7,127,0,4092.84,2.88135,0.118202,0.19619,0.0547562,0.985485
-4087.26,0.982594,0.0109993,6,79,0,4090.12,3.41652,0.112512,0.165313,0.056775,0.997573
-4089.49,0.0270824,0.0159479,4,31,0,4091.29,3.45842,0.114577,0.16318,0.0563779,0.977653
-4088.82,1,0.00388046,5,55,0,4090.89,3.21808,0.106468,0.146935,0.0527997,0.982848
-4087.95,0.999988,0.00581705,6,127,0,4090.94,3.47165,0.12828,0.167475,0.0553948,0.987307
-4089.96,0.840837,0.0086889,6,127,0,4090.46,4.31485,0.0872879,0.12171,0.0517821,0.979709
-4092.51,0.84466,0.00964869,5,31,0,4094.19,4.17266,0.109077,0.0938746,0.0483451,1.01036
-4091.31,0.680976,0.0107792,4,15,0,4095.23,4.12691,0.116168,0.0933454,0.0507008,0.98885
-4093.7,0.99963,0.00892228,5,31,0,4094.92,4.75685,0.119666,0.0915953,0.0593459,0.988925
-4094.71,0.824238,0.422434,3,7,0,4096.68,5.05137,0.112198,0.105229,0.0606088,0.992467
-4094.71,0,4.41466,0,1,1,4098.19,5.05137,0.112198,0.105229,0.0606088,0.992467
-4088.97,0.797078,0.678666,3,7,0,4095.66,2.58527,0.132468,0.201325,0.062988,0.986811
-4089.02,0.475815,0.530417,3,15,0,4093.51,2.75509,0.160574,0.200003,0.0751181,0.988628
-4091.37,0.978675,0.180831,3,7,0,4092.3,2.36984,0.15938,0.172679,0.0822972,0.979402
-4089.05,0.998592,0.268595,4,31,0,4093.29,4.11304,0.103452,0.134241,0.0482319,0.981297
-4089.67,0.90577,0.458026,3,11,0,4091.67,3.25204,0.128674,0.134415,0.055809,1.01073
-4087.64,0.761589,0.613573,2,3,0,4090.84,3.25413,0.115029,0.173823,0.0605992,0.989004
-4088.26,0.786558,0.533767,3,7,0,4091.21,2.77193,0.136251,0.156542,0.0716761,0.988666
-4087.22,0.999049,0.506492,3,11,0,4088.64,3.24191,0.132871,0.147366,0.055303,0.997912
-4087.22,0.0107151,0.947675,1,3,0,4088.48,3.24191,0.132871,0.147366,0.055303,0.997912
-4093.09,0.980518,0.0784609,5,63,0,4098.47,3.02817,0.0903003,0.162509,0.0623152,1.01639
-4092.86,0.999869,0.140202,4,31,0,4095.65,3.93456,0.141902,0.128898,0.0444055,0.973407
-4089.2,0.869826,0.266342,3,7,0,4096.43,3.57551,0.120091,0.160073,0.0538779,1.00999
-4087.77,0.998969,0.33619,2,7,0,4089.6,3.37619,0.119365,0.151772,0.0565495,1.00557
-4087.16,0.993024,0.632778,3,11,0,4090.91,3.59653,0.099093,0.13748,0.0514253,0.995723
-4087.16,8.22209e-05,1.16118,1,1,0,4088.86,3.59653,0.099093,0.13748,0.0514253,0.995723
-4089.36,0.992279,0.101868,5,63,0,4090.87,4.75411,0.095889,0.115488,0.0406588,0.992867
-4090.49,0.993393,0.18778,4,15,0,4092.69,3.69966,0.0730418,0.152378,0.0444515,0.989847
-4090.74,0.915532,0.344337,3,7,0,4095.2,3.93819,0.0895987,0.184009,0.0401891,0.995047
-4089.14,0.934077,0.496053,3,15,0,4094.73,3.15648,0.12777,0.163292,0.0448106,0.994694
-4088.18,0.230117,0.750685,2,5,0,4091.14,3.20002,0.106001,0.156463,0.0491257,0.996694
-4089.6,0.992604,0.143305,4,31,0,4093.14,4.69917,0.102028,0.116494,0.0461801,0.99901
-4088.76,0.999838,0.258161,3,15,0,4090.45,3.38242,0.0938522,0.165747,0.0464304,0.991348
-4090.44,0.792849,0.470279,3,15,0,4092.96,4.30441,0.0752597,0.100123,0.0415574,0.992272
-4090.03,0.99757,0.469487,4,15,0,4091.9,4.07677,0.0727397,0.14334,0.0395059,0.993396
-4090.03,9.40142e-06,0.837182,1,3,0,4094.04,4.07677,0.0727397,0.14334,0.0395059,0.993396
-4088.26,0.998606,0.0897321,6,63,0,4092.42,4.26418,0.0931982,0.120156,0.0500828,0.987576
-4087.9,0.99693,0.161175,5,39,0,4089.92,2.82251,0.143164,0.196626,0.0597577,0.998396
-4089.1,0.97402,0.28536,3,15,0,4090.09,3.81485,0.134119,0.113694,0.0557557,0.990146
-4088.47,0.958262,0.470022,3,7,0,4090.68,2.90285,0.122333,0.197539,0.0616275,1.0024
-4088.47,0.221639,0.735654,2,7,0,4092.35,2.90285,0.122333,0.197539,0.0616275,1.0024
-4087.85,0.99963,0.157137,4,31,0,4089.65,2.68564,0.146085,0.174785,0.0693325,0.989174
-4090.48,0.91116,0.275121,4,15,0,4091.76,2.63799,0.138839,0.176602,0.0765561,1.01193
-4088.23,0.98718,0.377574,2,3,0,4090.77,2.63545,0.137948,0.170025,0.0723399,0.999538
-4091.54,0.350897,0.629624,3,7,0,4093.65,2.75067,0.146112,0.136731,0.0604328,0.983437
-4088.6,1,0.198049,3,7,0,4092.45,3.13984,0.142426,0.165369,0.0586048,0.981124
-4088.95,0.991003,0.340357,2,7,0,4090.13,3.32682,0.159387,0.150613,0.0525365,1.00505
-4088.95,0.316088,0.56677,2,3,0,4099.9,3.32682,0.159387,0.150613,0.0525365,1.00505
-4088.8,0.999776,0.167627,4,15,0,4089.84,3.62521,0.159241,0.139848,0.0502167,0.997207
-4088.58,0.992828,0.284687,4,31,0,4091.93,4.08861,0.118597,0.118395,0.0437026,0.99633
-4088.85,0.739338,0.471361,4,15,0,4091.1,3.7499,0.134893,0.123187,0.0469438,1.0006
-4089.2,0.95688,0.411793,4,15,0,4089.89,3.90976,0.139146,0.152354,0.0466993,0.989326
-4089.54,0.619074,0.61746,3,11,0,4091.72,3.91177,0.0718239,0.125996,0.0507647,0.999944
-4088.11,0.982464,0.401382,4,15,0,4090.22,4.11895,0.0827692,0.123421,0.0502981,0.989483
-4090.71,0.648341,0.636949,2,3,0,4090.94,4.40042,0.0689971,0.129558,0.0540258,1.00248
-4091.3,0.933207,0.447012,2,3,0,4092.53,4.15813,0.0639807,0.124236,0.0537343,1.00324
-4088.79,0.948158,0.625506,3,7,0,4092.12,4.16597,0.0994209,0.115665,0.0416925,0.988229
-4088.86,0.220238,0.902874,2,5,0,4089.38,4.24054,0.107483,0.111734,0.0417816,0.995121
-4091.13,0.930039,0.230514,4,15,0,4092.37,4.64203,0.0935932,0.129969,0.040144,1.01003
-4091.13,7.40636e-08,1.27735,1,2,1,4091.95,4.64203,0.0935932,0.129969,0.040144,1.01003
-4091.13,0,2.98271,0,1,1,4093.74,4.64203,0.0935932,0.129969,0.040144,1.01003
-4090.28,0.977297,0.294093,3,7,0,4092.74,4.05778,0.0811389,0.125398,0.0419722,0.980327
-4088.45,1,0.288318,3,7,0,4090.72,4.32083,0.0956814,0.132531,0.0404207,0.993314
-4089.21,0.859351,0.388268,2,7,0,4090.94,3.79645,0.101883,0.140818,0.0386488,0.994505
-4091.11,0.953558,0.398094,3,7,0,4092.57,4.06747,0.0777701,0.177766,0.0411066,0.994323
-4088.59,0.84685,0.580149,2,3,0,4092.27,4.27359,0.116695,0.117447,0.047298,0.996464
-4089.31,0.180459,0.637674,3,15,0,4092.23,3.84081,0.128599,0.155084,0.0600213,0.995967
-4087.4,0.996705,0.0883992,3,15,0,4090.58,3.58789,0.1289,0.14475,0.0585196,0.995132
-4088.38,0.975232,0.160611,3,15,0,4092.16,3.68781,0.121488,0.149827,0.0551816,1.00562
-4092,0.837762,0.277839,3,15,0,4095.68,2.71666,0.119795,0.131543,0.0793749,1.00141
-4090.48,0.961469,0.314399,4,23,0,4094.67,2.6934,0.160472,0.201668,0.0514554,0.985639
-4090.27,0.447785,0.528641,3,7,0,4094.73,3.01048,0.143834,0.128151,0.0785852,1.00043
-4091.33,0.96745,0.177701,4,15,0,4097.15,4.32761,0.109301,0.158914,0.0352049,0.99481
-4088.06,0.966668,0.306645,4,15,0,4094.56,3.57502,0.10169,0.143819,0.0554434,0.983044
-4087.73,0.597066,0.526162,2,7,0,4090.5,3.39626,0.108541,0.177252,0.0516403,0.99505
-4088.27,0.935999,0.288095,3,7,0,4089.83,3.49308,0.0923687,0.163,0.052844,0.987208
-4087.84,0.712153,0.448862,3,7,0,4090.21,3.40502,0.144677,0.135078,0.0595953,0.997074
-4089.87,0.774315,0.353003,3,7,0,4091.56,3.50792,0.131142,0.145046,0.0759814,0.998032
