# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = est_model7_model
# start_datetime = 2023-11-09 00:30:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/standata-5241528a13.json
# init = 2 (Default)
# random
#   seed = 3283
# output
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model7-202311090030-1-47f266.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model7-profile-202311090030-1-236bf0.csv
# stanc_version = stanc3 v2.27.0
# stancflags = --include-paths=/Users/sahoko/GitHub/ANOVA-GP-model-selection/Code/Stan --name=est_model7_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha0,alpha1,alpha2,alpha3,sigma
-4134.81,0.992003,0.00168863,4,15,0,4135.47,1.03492,0.202123,0.432057,0.0891116,0.976173
-4130.88,0.995036,0.00323689,6,63,0,4137.72,1.08685,0.196295,0.41012,0.0918459,1.01459
-4121.77,0.999862,0.00622145,5,31,0,4131.92,1.23307,0.194373,0.379792,0.092476,1.00595
-4119.02,0.988911,0.0120379,5,31,0,4122.48,1.32518,0.183363,0.397707,0.0930038,0.990584
-4118.55,0.333359,0.0223437,1,3,0,4119.36,1.35022,0.18165,0.400684,0.0925224,0.993004
-4113.47,0.996468,0.00591769,6,63,0,4120.34,1.86707,0.232951,0.277958,0.0738742,0.997623
-4104.7,0.982056,0.011209,5,31,0,4116.3,2.41475,0.138138,0.256559,0.0609605,0.990376
-4104.7,0.00155616,0.0201597,1,3,0,4108.2,2.41475,0.138138,0.256559,0.0609605,0.990376
-4101.82,0.998738,0.00212921,8,255,0,4109.22,2.97755,0.0854298,0.194395,0.0441222,0.994468
-4101.5,0.954141,0.00403811,8,255,0,4104.55,3.63025,0.0777079,0.189832,0.046697,1.00774
-4100.46,0.760318,0.00667946,2,7,0,4106.54,3.6553,0.07758,0.191149,0.0481805,0.995982
-4100.71,0.931323,0.00635775,6,63,0,4103.84,3.11174,0.0969478,0.156929,0.0436287,1.00329
-4100.17,0.987873,0.00975321,4,31,0,4101.02,3.11112,0.096135,0.157286,0.0436287,0.992243
-4100.17,0.000976021,0.0173679,2,5,1,4107.45,3.11112,0.096135,0.157286,0.0436287,0.992243
-4100.82,0.992603,0.00205313,7,127,0,4101.51,4.0503,0.0964371,0.143743,0.0473695,0.983278
-4099.98,0.999973,0.00371595,6,63,0,4103.89,3.46226,0.086742,0.1299,0.0461617,1.00569
-4099.17,0.994884,0.00679364,6,95,0,4102.17,4.84998,0.0694699,0.130235,0.0385119,0.991042
-4099.1,0.395128,0.0121322,4,31,0,4103.22,4.36954,0.0632092,0.149117,0.0398168,0.997037
-4100.76,0.979547,0.00437847,7,127,0,4102.97,3.61767,0.107541,0.140996,0.0363523,0.990409
-4099.8,0.956588,0.00746523,5,63,0,4103.34,3.69803,0.100488,0.167466,0.0436449,0.98545
-4100.29,0.790347,0.011886,4,15,0,4101.09,3.81018,0.100506,0.169861,0.043362,1.00295
-4099.18,0.932544,0.012216,6,63,0,4102.11,3.94766,0.0692326,0.132535,0.0454133,1.00566
-4099.18,0.0651323,0.0180792,2,5,0,4099.64,3.94766,0.0692326,0.132535,0.0454133,1.00566
-4098.67,0.998503,0.00291426,7,255,0,4101.03,4.73789,0.0652183,0.116891,0.0335643,0.998391
-4098.84,0.981162,0.00511907,6,127,0,4101.15,4.74037,0.0658957,0.114819,0.0336547,0.988329
-4098.95,0.999958,0.0085349,6,63,0,4099.58,4.72624,0.0762659,0.110289,0.0355824,1.00061
-4099.28,0.265183,0.0147975,5,63,0,4101.6,4.08641,0.0894385,0.110734,0.0409162,0.990626
-4100.05,0.960471,0.00413024,7,127,0,4102.56,3.94868,0.0611087,0.1545,0.0396786,0.994526
-4098.88,0.941659,0.00647828,6,127,0,4101.69,4.6603,0.0618896,0.133054,0.0399909,0.991959
-4100.43,0.879492,0.0096412,6,63,0,4101.05,4.52999,0.0695024,0.108247,0.0311811,1.00286
-4098.95,0.820927,0.012271,6,63,0,4101.69,4.30841,0.0778709,0.146702,0.0422003,0.987731
-4099.32,0.701852,0.0135174,4,31,0,4104.2,3.82881,0.104892,0.135243,0.041981,0.997945
-4098.33,0.982015,0.0111864,5,31,0,4100.7,3.8029,0.0906163,0.156125,0.0433788,0.991301
-4098.33,0.00462782,0.0180392,1,3,0,4101.11,3.8029,0.0906163,0.156125,0.0433788,0.991301
-4101.42,0.984713,0.00288655,7,127,0,4103.76,3.44431,0.10345,0.137291,0.0387188,1.00583
-4099.42,0.999645,0.00469453,7,127,0,4103.65,4.37288,0.0627764,0.142528,0.0384349,1.00372
-4100.3,0.698366,0.00785265,2,3,0,4102.5,4.38814,0.0632618,0.141631,0.0385286,1.00893
-4099.03,0.999192,0.00650201,7,127,0,4101.24,4.69446,0.0749264,0.105715,0.0351137,0.999921
-4098.04,0.816067,0.0107657,6,63,0,4099.96,4.32278,0.0718964,0.132217,0.0376206,0.989414
-4100.74,0.942956,0.0116598,5,31,0,4101.53,4.24393,0.0543711,0.126232,0.0451034,0.988341
-4102.2,0.191084,0.0168183,2,7,0,4107.69,4.15249,0.0540466,0.139987,0.0436382,1.00713
-4105.25,0.998859,0.00443519,6,63,0,4108.09,4.15715,0.0482695,0.16749,0.043735,0.994789
-4102.97,0.976211,0.00725799,5,31,0,4106.87,4.66671,0.0554747,0.170965,0.0388633,0.988892
-4099.89,0.999725,0.0112237,5,31,0,4103.9,3.81482,0.0675996,0.15539,0.037072,0.992877
-4101.3,0.0860529,0.0181847,2,5,0,4102.52,3.72508,0.0676744,0.15463,0.0367445,0.984533
-4100.24,0.987851,0.00392392,6,127,0,4105.54,3.86612,0.0695134,0.145871,0.0379526,1.00738
-4099.31,0.999665,0.00619511,6,95,0,4101.2,4.02257,0.0911456,0.143846,0.0424766,0.983615
-4100.28,0.998888,0.00998034,6,127,0,4100.73,4.28164,0.0589932,0.120286,0.0376972,0.983657
-4098.93,0.164023,0.0159608,5,47,0,4103.39,4.76346,0.0580684,0.110427,0.0368309,0.99111
-4099.28,0.994538,0.0042175,7,255,0,4100.87,4.8084,0.0587279,0.125165,0.0410895,0.995134
-4099.94,0.999718,0.00667676,6,127,0,4103.83,3.3259,0.106363,0.149338,0.0555569,0.993889
-4102.92,0.995998,0.0106306,6,63,0,4103.61,2.46086,0.117106,0.23379,0.0572743,0.992904
-4102.92,0.00245536,0.0167046,2,5,0,4104.98,2.46086,0.117106,0.23379,0.0572743,0.992904
-4101.23,0.997568,0.00323226,7,127,0,4104.17,3.09214,0.118137,0.201864,0.0522235,0.991383
-4101.43,0.999997,0.00510175,6,63,0,4102.33,2.91722,0.129274,0.197923,0.0493378,0.992959
-4101.51,0.993573,0.00805251,5,31,0,4104.82,3.23335,0.127305,0.173229,0.0527123,0.994355
-4099.61,0.864211,0.0124796,4,31,0,4104.9,3.11995,0.0941162,0.148241,0.0507191,0.998594
-4100.39,0.33875,0.0147484,5,47,0,4102.15,3.857,0.0858221,0.155437,0.0545841,0.995027
-4101.35,0.985072,0.00593019,5,63,0,4102.86,3.80399,0.0920866,0.164053,0.0549968,0.997877
-4102.18,0.885597,0.00898131,5,63,0,4104.3,3.27476,0.0840478,0.11783,0.0464744,0.995528
-4099.52,0.930988,0.0110694,4,15,0,4103.44,3.68791,0.0916614,0.120822,0.051306,0.995769
-4100.13,0.0790096,0.0149175,4,31,0,4106.48,3.40444,0.0818988,0.131337,0.0499677,1.00478
-4099.36,0.999976,0.00362429,7,255,0,4106.42,3.31581,0.0945724,0.165666,0.0471149,0.984332
-4099.81,0.99999,0.00561837,6,63,0,4100.93,3.67164,0.080967,0.174015,0.0501841,1.00079
-4099.1,0.995711,0.0086712,6,127,0,4101.45,4.41224,0.0819087,0.110469,0.0369574,0.987344
-4100.16,0.782981,0.0132125,5,63,0,4103.74,4.48807,0.0799797,0.152783,0.0330484,0.987234
-4098.83,0.922224,0.0131887,5,31,0,4104.51,4.01947,0.0830041,0.139106,0.0357079,1.00124
-4099.17,0.111984,0.0172921,2,5,0,4100.68,4.0281,0.0821971,0.140547,0.0362391,1.00493
-4101.95,0.998,0.00465744,7,127,0,4104.63,5.65032,0.0574624,0.083095,0.0307247,0.988818
-4100.14,0.961501,0.00708856,5,63,0,4104.2,5.37181,0.0646515,0.101769,0.0321559,1.00075
-4099.62,0.911051,0.0100137,6,79,0,4104.14,3.25215,0.093529,0.174274,0.0549351,0.999296
-4099.68,0.724578,0.0127956,6,63,0,4102.35,4.2559,0.067628,0.116058,0.0418075,0.980738
-4101.45,0.936373,0.0114146,4,15,0,4102.81,4.81342,0.0773732,0.112416,0.046061,1.00411
-4101.45,0.045349,0.01526,3,7,0,4102.88,4.81342,0.0773732,0.112416,0.046061,1.00411
-4098.44,0.983305,0.00375193,7,191,0,4103.52,3.82953,0.0893115,0.135784,0.0403345,0.987866
-4099.81,0.982097,0.00549239,7,127,0,4100.97,4.77338,0.0807599,0.120961,0.0359797,0.984654
-4101.06,0.881483,0.00799409,5,63,0,4105.79,5.12488,0.0682916,0.13636,0.036646,0.986694
-4101.48,0.770857,0.00960461,4,31,0,4105.02,5.0049,0.0607682,0.135417,0.0394232,1.00666
-4100.35,0.976706,0.00937286,5,63,0,4103.97,4.61635,0.0638457,0.093261,0.0355359,0.991421
-4100.54,0.334995,0.0134052,4,31,0,4103.07,5.13675,0.0630971,0.090984,0.0355942,1.00344
-4099.95,0.998755,0.0058358,6,63,0,4102.16,5.34125,0.0600428,0.114204,0.0326693,0.9892
-4098.64,0.961399,0.0086813,6,95,0,4100.87,4.47899,0.0667634,0.118474,0.0454822,0.993388
-4098.61,0.4642,0.0120181,5,31,0,4101.09,4.3628,0.0646802,0.128918,0.0419191,1.00171
-4101.25,0.999889,0.00669353,6,63,0,4102.75,4.54336,0.086483,0.0933893,0.0375348,0.988722
-4101.25,9.81586e-06,1.26974,1,1,0,4102.67,4.54336,0.086483,0.0933893,0.0375348,0.988722
-4101.25,0,2.96497,1,2,1,4104.43,4.54336,0.086483,0.0933893,0.0375348,0.988722
-4102.01,0.996295,0.292346,3,15,0,4103.47,4.98757,0.0866959,0.0895837,0.0339704,0.995303
-4101.28,0.900973,0.301489,3,7,0,4106.73,4.28589,0.0933718,0.115537,0.0377792,0.97889
-4104,0.90026,0.307073,3,7,0,4107.9,3.7852,0.110425,0.119572,0.0467047,1.01463
-4103.11,0.956119,0.352165,3,7,0,4107.16,4.0095,0.093772,0.187346,0.0378019,0.978389
-4102.66,0.88451,0.515631,2,7,0,4106.41,3.03319,0.0920555,0.163457,0.0473944,1.01338
-4098.6,1,0.636066,3,7,0,4101.76,3.57526,0.0837679,0.13258,0.0441967,0.998572
-4098.6,7.41827e-31,1.15857,1,1,0,4102.91,3.57526,0.0837679,0.13258,0.0441967,0.998572
-4099.08,0.99828,0.0915647,4,31,0,4100.88,3.8321,0.0706236,0.158614,0.0448392,0.987251
-4100.67,0.990611,0.170241,4,31,0,4102.25,4.15944,0.0715552,0.17001,0.0345818,1.00337
-4099.74,0.979834,0.31237,3,7,0,4103.03,4.42276,0.0663619,0.109563,0.0436745,0.982337
-4097.92,0.912747,0.556501,2,7,0,4100.93,4.00693,0.0736586,0.137901,0.0451091,0.991973
-4101.25,0.0655092,0.803508,3,7,0,4102.8,3.25322,0.0821498,0.130642,0.0471051,0.98615
-4102.82,0.999111,0.0825962,5,31,0,4106.31,4.16633,0.0714264,0.194493,0.0349347,1.00511
-4105.04,0.998341,0.158006,5,31,0,4106.74,4.85421,0.0957178,0.0842194,0.0387331,0.985032
-4098.72,0.999794,0.299856,3,7,0,4106.85,4.16092,0.0634198,0.13926,0.0392967,0.998096
-4103.28,0.642954,0.56749,3,7,0,4106.21,5.38639,0.0571052,0.138086,0.0261529,0.99996
-4102.29,0.970765,0.361194,3,7,0,4104.68,5.47643,0.0600299,0.134766,0.0285091,1.00031
-4099.84,0.634229,0.620997,2,3,0,4103.05,5.11473,0.0591908,0.104577,0.030662,0.991277
-4099.19,0.937399,0.388348,2,7,0,4103.56,4.88431,0.0631572,0.10858,0.0350725,0.985949
-4098.92,0.855318,0.600206,3,11,0,4101.48,3.60866,0.0806021,0.147623,0.0497567,1.00347
-4101.43,0.698625,0.724322,2,3,0,4102.07,3.4745,0.0740471,0.167518,0.0556633,1.00644
-4100.65,0.856771,0.552775,3,7,0,4103.63,3.12213,0.08117,0.156687,0.0600753,0.994859
-4100.18,0.862536,0.668681,3,7,0,4101.96,4.94439,0.075676,0.129943,0.0302303,0.991656
-4101.89,0.305722,0.819851,2,3,0,4104.79,4.57992,0.0593637,0.165897,0.0343312,0.985715
-4102.18,0.999006,0.206912,4,15,0,4104.86,4.83782,0.0615148,0.145811,0.028044,1.00213
-4098.52,0.988861,0.374732,3,7,0,4103.27,4.3563,0.0678039,0.133872,0.0430944,0.988159
-4099.84,0.619861,0.653246,1,3,0,4101.69,4.14363,0.0790502,0.125775,0.0386675,0.97882
-4101.13,0.994711,0.407233,3,15,0,4102.32,3.51554,0.0977332,0.141986,0.0526849,1.01036
-4102.86,0.586062,0.714287,3,7,0,4106.75,3.76534,0.0861446,0.218933,0.0395932,0.986693
-4099.46,0.917993,0.409122,3,7,0,4104.99,3.76447,0.0807803,0.124837,0.0520931,1.00253
-4098.76,0.804839,0.57824,3,15,0,4100.84,4.19213,0.0708029,0.149864,0.0373311,1.00097
-4100,0.508802,0.600629,2,7,0,4103.9,5.15989,0.053733,0.121164,0.0334355,0.995112
-4100.48,0.897237,0.284485,4,15,0,4104.16,3.96792,0.0613938,0.131415,0.0373087,0.988206
-4101.28,0.989242,0.378622,3,15,0,4103.34,4.50941,0.0851418,0.117976,0.0454202,1.00789
-4099.1,0.830514,0.637676,2,3,0,4102.73,3.88038,0.0840978,0.122997,0.0368114,0.994321
-4099.55,0.936896,0.706324,2,7,0,4099.84,4.65762,0.084298,0.135973,0.0371728,0.992015
-4099.55,0.238749,1.0265,1,3,0,4102.37,4.65762,0.084298,0.135973,0.0371728,0.992015
-4098.19,0.977546,0.250238,4,15,0,4100.94,3.78656,0.0882445,0.15121,0.0458571,0.997142
-4097.8,0.972469,0.403866,3,15,0,4098.97,4.19609,0.0783234,0.133672,0.0389627,0.991548
-4098.52,0.557629,0.638916,2,3,0,4099.61,4.12901,0.0684725,0.138724,0.0468097,0.993097
-4098.55,0.964023,0.356948,3,15,0,4100.59,4.62286,0.0600474,0.116658,0.0400038,0.995664
-4099.83,0.790839,0.549705,3,11,0,4100.63,4.35297,0.0628671,0.116648,0.04527,0.982721
-4098.62,0.810972,0.549711,3,7,0,4101.54,4.51781,0.0795652,0.112799,0.0401835,0.998405
-4099.62,0.710041,0.577329,2,7,0,4100.91,3.40213,0.0767186,0.137747,0.0453948,0.99204
-4103.28,0.986961,0.47445,4,15,0,4104.31,6.05999,0.0685984,0.0951511,0.0280282,0.993149
-4105.25,0.353611,0.761007,2,3,0,4106.15,5.87061,0.0703159,0.0818064,0.0282981,1.00953
-4103.57,0.961716,0.267056,3,7,0,4107.43,6.00513,0.0651115,0.092181,0.0279634,1.00509
-4100.63,0.953093,0.402342,3,7,0,4105.39,4.5292,0.0640685,0.11541,0.0309598,0.985308
-4100.63,1.47454e-05,1.18129,1,3,1,4103.22,4.5292,0.0640685,0.11541,0.0309598,0.985308
-4100.63,0,2.75847,0,1,1,4103.62,4.5292,0.0640685,0.11541,0.0309598,0.985308
-4100.83,0.904978,0.271985,4,15,0,4104.92,3.37992,0.0783721,0.135118,0.0425883,1.0031
-4101.01,0.820422,0.219909,3,7,0,4108,4.40734,0.0658157,0.128296,0.0513239,0.983762
-4099.35,0.995046,0.174836,4,31,0,4102.87,3.69315,0.0690449,0.132174,0.0485956,0.988637
-4099.84,0.952346,0.260369,3,15,0,4103.66,3.84515,0.0752529,0.166053,0.0353647,0.99234
-4098.89,0.88353,0.374516,3,7,0,4103.36,4.64885,0.0738656,0.10732,0.0415746,0.998447
-4100.26,0.994217,0.458696,3,7,0,4101.37,5.19916,0.063832,0.0987397,0.0303893,0.98869
-4100.26,0.0554176,0.818435,1,1,0,4101.29,5.19916,0.063832,0.0987397,0.0303893,0.98869
-4099.31,0.999222,0.0769512,5,31,0,4100.89,5.02418,0.0634941,0.10436,0.0335168,0.988162
-4098.83,0.971423,0.143478,4,31,0,4102.11,4.65598,0.0700057,0.121287,0.0426056,0.989349
-4098.32,0.999488,0.247809,4,15,0,4099.23,4.52904,0.0702908,0.113838,0.0385461,0.988307
-4099.51,0.698514,0.469897,2,7,0,4100.8,3.65792,0.0681251,0.136199,0.046518,1.00063
-4099.41,0.990907,0.346743,3,11,0,4100.63,3.50992,0.0719271,0.139918,0.0468092,0.99851
-4100.83,0.079478,0.641116,2,7,0,4106.19,4.02338,0.0768041,0.154029,0.0314659,0.999439
-4099.77,0.999309,0.0700443,5,31,0,4104.25,4.11794,0.0818122,0.10204,0.0429818,0.99207
-4100.02,0.994769,0.134009,4,31,0,4101.99,3.85268,0.0664995,0.171757,0.0448842,0.996575
-4098.4,0.999128,0.251115,3,7,0,4100.69,4.42761,0.0749107,0.108592,0.0412039,0.993314
-4098.47,0.822676,0.473067,3,15,0,4100.35,4.19783,0.0858517,0.131096,0.0441609,0.9962
-4098.77,0.62874,0.519687,3,7,0,4102.3,3.54019,0.0952144,0.167768,0.0444399,0.989098
-4098.77,0.919159,0.319996,3,15,0,4100.37,3.99007,0.0759319,0.147515,0.0488599,0.997201
-4099.65,0.89332,0.469078,3,11,0,4100.68,3.97633,0.0717797,0.106557,0.0421426,0.995688
-4100.51,0.878407,0.63372,2,3,0,4101.98,4.17113,0.063758,0.115388,0.0493069,1.00614
-4100.51,0.019748,0.815985,2,3,0,4105.02,4.17113,0.063758,0.115388,0.0493069,1.00614
-4098.97,0.999449,0.0881215,5,47,0,4103.04,3.54768,0.0737255,0.157138,0.0495232,0.996501
-4098.24,0.996868,0.162455,5,31,0,4099.73,3.55543,0.0889181,0.150272,0.042765,0.991149
-4098.66,0.992681,0.294308,3,7,0,4098.95,3.44921,0.0980363,0.153055,0.0476385,0.999631
-4098.63,0.849551,0.521742,3,15,0,4101.54,4.06934,0.0778074,0.114439,0.0454809,0.989512
-4100.14,0.726728,0.614944,3,7,0,4100.78,3.50511,0.0860343,0.169961,0.0369292,0.996157
-4098.43,0.98358,0.514909,3,15,0,4100.91,4.18315,0.0655811,0.119757,0.0442981,0.991833
-4098.09,0.654615,0.873798,2,3,0,4098.72,4.07639,0.0729275,0.123954,0.0438044,0.989066
-4098.09,0.316174,0.601547,2,3,0,4101.2,4.07639,0.0729275,0.123954,0.0438044,0.989066
-4100.52,0.990777,0.167434,4,15,0,4101.44,5.16957,0.0653487,0.106649,0.029161,1.00221
-4099.99,0.911032,0.288545,3,7,0,4102.04,4.70107,0.0634221,0.121784,0.0459653,0.986862
-4099.42,0.90647,0.398992,3,15,0,4102.69,3.58839,0.0865267,0.123975,0.0433666,1.00098
-4099.39,0.910788,0.542299,3,7,0,4100.58,4.62043,0.0661658,0.145708,0.0377102,0.988195
-4098.32,0.385458,0.741783,3,7,0,4099.99,3.76607,0.0931647,0.155872,0.0431303,0.995318
-4099.34,0.95333,0.259194,3,7,0,4100.59,3.91989,0.0866066,0.136932,0.0523026,0.993376
-4098.78,0.997726,0.395747,4,15,0,4099.87,4.59268,0.0630399,0.104229,0.0391152,0.992288
-4099.14,0.307845,0.672225,2,7,0,4101.64,3.68895,0.0968149,0.148042,0.0376009,0.996364
-4098.74,0.983925,0.197763,3,7,0,4099.78,3.88215,0.0953451,0.153508,0.0402473,0.998291
-4098.59,0.950287,0.323531,2,7,0,4101.4,3.67967,0.0853816,0.145312,0.0513932,0.997375
-4100.67,0.930692,0.483143,3,15,0,4101.59,5.40458,0.0570023,0.110415,0.0294084,0.988521
-4098.34,0.149393,0.683281,3,7,0,4103.45,4.11273,0.0787458,0.115757,0.0427061,0.999258
-4099.66,0.997317,0.141028,4,31,0,4102.27,5.11323,0.055872,0.115808,0.0335296,0.999394
-4102.82,0.941029,0.235489,3,7,0,4103.39,4.80443,0.0531203,0.131629,0.0333343,0.977215
-4100.24,0.913844,0.340597,3,7,0,4105.63,4.32861,0.0646586,0.137801,0.037576,1.0098
-4101.55,0.676356,0.459023,2,3,0,4103.67,4.68111,0.0634293,0.163571,0.0360083,1.00374
-4099.84,0.976136,0.3493,2,7,0,4102.84,4.22699,0.0684011,0.118263,0.0338073,1.00245
-4099.92,0.908439,0.543315,2,3,0,4101.95,4.16322,0.0669693,0.158187,0.0378358,0.984186
# Adaptation terminated
# Step size = 0.382375
# Diagonal elements of inverse mass matrix:
# 0.0237924, 0.0243402, 0.0405334, 0.0345333, 0.000165508
-4098.55,0.953588,0.382375,2,7,0,4101.95,3.80977,0.0734281,0.12267,0.0443297,0.995683
-4098.79,0.972543,0.382375,3,15,0,4099.38,4.19257,0.070561,0.150441,0.0441847,0.998014
-4099.41,0.735004,0.382375,3,7,0,4102.13,4.91814,0.0671994,0.128872,0.0385735,0.989685
-4103.39,0.759291,0.382375,3,7,0,4104.55,3.89215,0.0679299,0.136651,0.0302606,0.998571
-4099.23,1,0.382375,2,7,0,4104.3,4.43403,0.0657606,0.128017,0.032275,0.993453
-4099.12,0.977976,0.382375,2,3,0,4099.9,4.77861,0.0660864,0.12578,0.0315152,0.992895
-4099.87,0.92344,0.382375,3,7,0,4101.56,4.54913,0.0767342,0.148598,0.031912,0.990849
-4098.41,0.951183,0.382375,3,7,0,4101.43,3.82832,0.0755261,0.145938,0.0423239,0.986409
-4100.5,0.89904,0.382375,2,3,0,4100.7,3.90008,0.0731647,0.161162,0.0404454,0.978983
-4101.44,0.899825,0.382375,3,7,0,4106.41,3.08001,0.102759,0.145541,0.0637692,0.997359
-4101.6,0.904572,0.382375,2,3,0,4102.4,3.30855,0.103603,0.150911,0.0631164,0.997386
-4102.99,0.958339,0.382375,3,7,0,4104.71,3.15336,0.111943,0.238553,0.0447131,0.99288
-4100.13,0.949448,0.382375,4,15,0,4104.77,3.67823,0.0948119,0.129761,0.0555353,0.996301
-4101.91,0.840385,0.382375,3,7,0,4108.25,2.72604,0.116421,0.226438,0.0512355,0.993483
-4099.28,0.98863,0.382375,3,7,0,4102.67,3.1322,0.0952389,0.164425,0.0551836,0.995242
-4102.2,0.803101,0.382375,2,3,0,4102.52,2.78716,0.0948035,0.151856,0.0624798,0.998159
-4101.71,0.869967,0.382375,3,15,0,4107.85,4.77737,0.066272,0.121049,0.0275855,1.00428
-4100.58,0.999164,0.382375,3,15,0,4102.94,3.51274,0.0806844,0.13112,0.0571159,0.984567
-4099.56,1,0.382375,3,7,0,4102.55,3.55631,0.0799846,0.168883,0.0416895,1.00404
-4099.56,0.556627,0.382375,2,7,0,4106.12,3.55631,0.0799846,0.168883,0.0416895,1.00404
-4098.52,0.761226,0.382375,2,7,0,4102.4,4.18682,0.0800881,0.121751,0.0470087,0.99348
-4098.49,0.989645,0.382375,3,15,0,4099.57,4.67118,0.065558,0.13261,0.0361687,0.995453
-4097.84,0.936824,0.382375,3,7,0,4100.04,4.25729,0.070603,0.121237,0.0394051,0.993567
-4100.21,0.878482,0.382375,3,11,0,4102.44,3.67859,0.0986112,0.120982,0.0520416,0.996579
-4098.7,0.980649,0.382375,2,3,0,4100.95,3.67064,0.0983529,0.132492,0.0456515,0.99445
-4099.38,0.999264,0.382375,3,7,0,4100.12,3.31021,0.109886,0.169615,0.0452828,0.992738
-4103.3,0.524869,0.382375,3,7,0,4107.55,2.83789,0.123758,0.151963,0.0658823,0.99007
-4101.07,0.994736,0.382375,3,7,0,4104.66,2.874,0.101528,0.189643,0.0552114,0.983645
