# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = est_model8_model
# start_datetime = 2023-11-09 00:33:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/standata-5241ec7238c.json
# init = 2 (Default)
# random
#   seed = 3283
# output
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model8-202311090033-1-4927cf.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model8-profile-202311090033-1-20e7c7.csv
# stanc_version = stanc3 v2.27.0
# stancflags = --include-paths=/Users/sahoko/GitHub/ANOVA-GP-model-selection/Code/Stan --name=est_model8_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha0,alpha1,alpha2,alpha3,sigma
-4105.13,1,0.00421702,6,63,0,4107.23,3.16494,0.0990352,0.17533,0.0373614,0.993077
-4106.28,0.940715,0.00651765,6,63,0,4108.71,2.96672,0.0765436,0.152954,0.0564947,1.00348
-4107.67,0.999422,0.00891969,5,63,0,4109.93,3.65012,0.112938,0.205543,0.0440054,0.990271
-4108.26,0.328963,0.0136593,3,7,0,4110.87,3.57424,0.112942,0.196946,0.0444509,0.979222
-4105.73,0.999212,0.00560021,4,31,0,4109.17,3.38128,0.105145,0.192419,0.0430385,0.980263
-4105.45,0.931251,0.00855432,5,31,0,4106.88,3.06917,0.0984901,0.1828,0.0457407,1.01092
-4105.55,0.989536,0.0114052,4,19,0,4106.89,3.10489,0.100243,0.1885,0.0456353,0.978481
-4104.27,0.444501,0.016971,3,9,1,4105.86,3.04105,0.100102,0.186608,0.0446847,1.00312
-4105.54,0.999956,0.00881967,5,31,0,4105.89,3.14626,0.096127,0.21613,0.0502657,1.00283
-4107.04,0.374506,0.013352,5,31,0,4109.38,2.88897,0.08807,0.212887,0.0456849,0.980514
-4106.92,0.999995,0.00611332,5,31,0,4107.39,2.91254,0.0879572,0.215995,0.0462804,1.00875
-4103.56,0.90937,0.00923398,6,63,0,4107.75,3.61057,0.094997,0.187708,0.0421597,0.99732
-4103.48,0.829561,0.0117088,6,63,0,4105.88,3.80506,0.0876598,0.152233,0.0344197,0.984593
-4102.95,0.996645,0.0127495,6,63,0,4104.86,5.23808,0.0618146,0.0943448,0.0363759,0.998429
-4102.54,0.291634,0.0189661,2,7,1,4104.16,5.20094,0.0614115,0.0959831,0.0354526,0.991734
-4102.78,0.91004,0.00755183,6,63,0,4104.58,4.78582,0.0708505,0.120446,0.0312641,0.983792
-4102.3,0.897468,0.00955222,5,63,0,4107.08,4.98185,0.0696941,0.124059,0.031543,0.998106
-4102.14,0.867857,0.01178,4,31,0,4105.9,4.76168,0.0695707,0.120337,0.0402649,0.99701
-4101.47,0.993555,0.0137308,4,31,0,4103.17,3.9582,0.0676901,0.126683,0.0435966,0.997058
-4101.67,0.225875,0.0201243,1,3,0,4103.94,3.88783,0.0701004,0.127825,0.0431946,0.988397
-4102.76,0.97671,0.00723854,5,63,0,4105.09,4.18381,0.0806986,0.11057,0.0372105,1.00337
-4102.76,3.35061e-06,1.31604,1,3,1,4105.8,4.18381,0.0806986,0.11057,0.0372105,1.00337
-4102.76,0,3.07305,0,1,1,4105.11,4.18381,0.0806986,0.11057,0.0372105,1.00337
-4103.56,0.959034,0.303001,3,7,0,4105.8,4.59656,0.0507909,0.133457,0.0415544,0.992559
-4104.02,0.995253,0.282942,3,15,0,4105.55,4.21161,0.0531254,0.138524,0.0455222,0.990068
-4105.14,0.601542,0.374576,3,7,0,4110.69,3.7548,0.061761,0.116606,0.0442932,0.982744
-4102.49,1,0.177557,2,3,0,4105.3,3.91196,0.0654526,0.121906,0.0434651,0.986584
-4103.71,0.966385,0.291633,2,3,0,4104.54,4.32316,0.0639509,0.144259,0.0455565,0.982538
-4103.89,0.925359,0.45953,3,11,0,4107.01,5.181,0.0554016,0.097659,0.0408039,1.00325
-4103.89,0.00696517,0.6597,2,7,0,4108.02,5.181,0.0554016,0.097659,0.0408039,1.00325
-4101.83,0.999778,0.0531432,5,31,0,4105.56,4.61281,0.0650995,0.106759,0.0366864,0.987105
-4101.59,0.999997,0.0991957,5,31,0,4102.31,3.93188,0.0738843,0.155519,0.0374001,0.990904
-4102.12,0.973239,0.187611,4,15,0,4103.29,3.48063,0.0789741,0.138296,0.0449763,0.99717
-4102.16,0.919501,0.327905,3,11,0,4104.7,4.08767,0.0594704,0.131578,0.0391715,0.990343
-4102.16,0.676838,0.484789,2,3,0,4105.9,4.08767,0.0594704,0.131578,0.0391715,0.990343
-4103.43,0.989664,0.336236,3,7,0,4104.32,4.59867,0.051997,0.142683,0.0393285,0.995432
-4103.43,0.231719,0.6193,3,7,0,4104.81,4.59867,0.051997,0.142683,0.0393285,0.995432
-4104.27,0.998283,0.11008,5,63,0,4107.68,3.4894,0.112523,0.144689,0.0402889,0.992521
-4104.22,0.977046,0.208971,3,7,0,4105.16,3.86732,0.108018,0.154339,0.0393884,0.992052
-4101.98,1,0.369026,3,7,0,4104.74,3.85656,0.0817511,0.127168,0.0368803,0.99636
-4101.65,0.209547,0.692825,2,7,0,4102.55,3.75951,0.0770137,0.158184,0.0382393,0.994697
-4102.22,0.97819,0.122069,4,31,0,4104.97,4.51595,0.0658289,0.131375,0.0400404,0.983762
-4101.6,0.985501,0.214978,3,15,0,4105.04,4.28856,0.0730667,0.139158,0.0425586,0.993579
-4102.35,0.70009,0.383412,2,3,0,4104.57,4.49537,0.0700139,0.129908,0.0418196,0.985111
-4102.33,0.931276,0.29554,2,7,0,4103.83,4.50821,0.0667427,0.136945,0.0432699,0.991237
-4101.66,1,0.445642,2,3,0,4102.56,4.04269,0.0624812,0.128057,0.0405288,0.992755
-4101.66,0.000352947,0.812288,1,3,1,4103.02,4.04269,0.0624812,0.128057,0.0405288,0.992755
-4101.55,0.999664,0.0863461,5,47,0,4102.38,4.65982,0.0654244,0.129929,0.0367811,1.00037
-4101.27,0.989794,0.157883,4,15,0,4103.14,4.5998,0.0691378,0.124627,0.0361996,0.999453
-4104.77,0.924746,0.27805,3,15,0,4106.4,3.58445,0.103104,0.151608,0.0354942,0.985201
-4105.72,0.816632,0.405322,2,3,0,4107.95,3.75563,0.102484,0.160872,0.0331215,0.983252
-4102.96,0.489128,0.436692,2,3,0,4108.73,4.28401,0.0851616,0.147238,0.0398416,1.00149
-4101.44,1,0.193069,2,3,0,4102.96,3.87566,0.0816912,0.142502,0.0393206,1.00023
-4101.31,0.937787,0.342534,3,7,0,4104.63,4.31746,0.0764836,0.120892,0.0361898,0.991131
-4102.91,0.741527,0.509851,3,7,0,4103.17,4.43574,0.0744245,0.162736,0.0353876,0.997975
-4102.4,1,0.448203,2,3,0,4103.39,4.46332,0.0769135,0.150413,0.0357933,0.999082
-4102.4,0.124796,0.778976,1,3,0,4105.32,4.46332,0.0769135,0.150413,0.0357933,0.999082
-4104.36,0.962305,0.136839,3,7,0,4105.43,3.6422,0.074126,0.144659,0.0333712,0.994348
-4104.07,0.991429,0.215816,3,15,0,4106.77,5.04636,0.0691747,0.12256,0.0402116,0.986827
-4101.64,0.996059,0.364205,3,7,0,4105.01,4.24928,0.0714317,0.125443,0.0341799,0.988602
-4102.03,0.951421,0.61692,3,7,0,4103.71,4.66496,0.0634932,0.119074,0.0420613,0.999522
-4102.03,0.0424699,0.925936,1,3,0,4105.76,4.66496,0.0634932,0.119074,0.0420613,0.999522
-4101.16,0.997622,0.140941,4,23,0,4102.64,4.24644,0.0718103,0.135592,0.0392969,0.988793
-4103.88,0.959799,0.23847,3,7,0,4104.67,4.07317,0.0951009,0.110149,0.038167,0.991961
-4103.98,0.948628,0.364588,2,3,0,4104.71,3.90367,0.0915795,0.111127,0.0372875,0.989925
-4108.46,0.749301,0.538955,3,7,0,4112.89,5.00336,0.0480548,0.168219,0.0318871,1.00789
-4102.81,0.541439,0.487166,3,7,0,4111.38,3.80342,0.0923491,0.135636,0.0419781,1.00456
-4103.67,0.970652,0.266505,3,7,0,4104.21,3.99485,0.0927355,0.135451,0.0444529,1.0048
-4102.95,0.930607,0.412769,2,7,0,4107.2,4.60446,0.0722176,0.108816,0.0348202,0.981577
-4102.23,0.734146,0.577437,2,7,0,4105.46,4.47525,0.0777989,0.148626,0.0354882,0.993721
-4103.66,0.892734,0.504454,4,15,0,4105.47,3.78805,0.0810975,0.13044,0.0330622,0.995203
-4102.6,0.727544,0.641526,2,3,0,4105.22,4.35547,0.0877889,0.135285,0.0350697,0.99952
-4102.6,0,5.62343,0,1,1,4103.74,4.35547,0.0877889,0.135285,0.0350697,0.99952
-4103.2,0.692867,0.820601,2,3,0,4104.59,4.15902,0.0630435,0.145246,0.0343249,0.983177
-4102.54,0.938555,0.4716,3,7,0,4105.99,4.37174,0.0744103,0.14901,0.0324156,0.987544
-4101.07,0.9052,0.580263,3,7,0,4103.81,4.11001,0.0748295,0.126298,0.0371621,0.994606
-4105.6,0.371016,0.71523,3,7,0,4108.3,5.04498,0.068404,0.153576,0.031753,0.981763
-4103.08,0.998633,0.181258,4,15,0,4107.82,4.24255,0.0612035,0.113107,0.0390127,1.00712
-4101.02,0.998799,0.317044,3,7,0,4103.87,4.40282,0.0640845,0.123343,0.0376665,0.997472
-4102.63,0.941673,0.575233,3,15,0,4104.04,5.31564,0.0549714,0.112939,0.0349752,0.990343
-4103.24,0.881796,0.889359,2,7,0,4104.93,3.62399,0.0926624,0.147406,0.0406405,1.0073
-4105.64,0.0341508,1.14874,3,11,0,4107.19,3.5402,0.108099,0.130757,0.0442754,1.00824
-4104.7,0.999248,0.102442,4,15,0,4106.56,3.59855,0.108201,0.140696,0.0434149,1.00575
-4105.17,0.996692,0.194263,4,31,0,4107.63,3.59123,0.0690299,0.136477,0.0513369,0.977828
-4101.81,1,0.365532,3,7,0,4105.96,3.91878,0.0785699,0.154629,0.0429771,1.00046
-4101.46,0.842913,0.692767,3,7,0,4103.06,3.66136,0.0757202,0.143052,0.0417872,0.99621
-4101.54,0.937418,0.802466,2,3,0,4102.82,4.0886,0.0690301,0.139786,0.0449488,0.992096
-4101.54,0.031365,1.24254,2,3,0,4104.6,4.0886,0.0690301,0.139786,0.0449488,0.992096
-4102.92,0.990178,0.120245,4,31,0,4103.98,3.82281,0.0628476,0.127022,0.0411112,0.988637
-4101.44,0.999433,0.22068,3,7,0,4103.43,3.98741,0.0754893,0.127308,0.0412536,0.987507
-4101,0.989105,0.412931,3,15,0,4102.29,4.25145,0.0734342,0.131462,0.0361043,0.996439
-4102.33,0.344406,0.742212,2,7,0,4109.07,3.66327,0.0895487,0.144657,0.0463313,1.00105
-4102.61,0.989553,0.196507,4,15,0,4104.03,3.67346,0.0764585,0.139649,0.0391862,0.984339
-4104.51,0.874543,0.352779,3,7,0,4108.95,3.98566,0.0549367,0.162109,0.0393016,0.991945
-4103.84,1,0.449073,3,7,0,4105.23,4.40046,0.0953983,0.114382,0.0369426,0.996042
-4102.81,0.582716,0.817489,2,5,0,4106.6,4.42176,0.0581581,0.108427,0.0356151,1.00258
-4104.64,0.913644,0.447206,3,15,0,4106.57,5.02879,0.0659979,0.128251,0.0339887,1.0119
-4106.69,0.932325,0.631218,3,7,0,4109.37,4.7893,0.0770098,0.0896998,0.0289502,1.00718
-4104.68,1,0.933563,2,3,0,4106.87,5.60746,0.0463735,0.122408,0.0320654,0.994582
-4103.57,0.691048,1.65622,1,1,0,4105.64,5.2517,0.0704536,0.104337,0.0317074,0.985371
-4103.57,0.000365355,1.23989,1,3,0,4108.29,5.2517,0.0704536,0.104337,0.0317074,0.985371
-4103.11,0.999611,0.140693,5,47,0,4106.93,3.98004,0.0825144,0.180614,0.0377225,0.995898
-4104.69,0.952611,0.249707,4,23,0,4106.97,5.10471,0.0797681,0.112177,0.0371782,0.98783
-4103.18,0.97518,0.386822,3,7,0,4106.15,4.22462,0.0615057,0.109994,0.0346783,1.0009
-4102.09,0.803502,0.631948,3,7,0,4106.07,4.94402,0.0711357,0.118527,0.0334689,0.99037
-4102.07,0.791938,0.649823,2,7,0,4105.89,4.37848,0.0588041,0.113071,0.0368632,0.999437
-4105.05,0.765449,0.647877,2,3,0,4105.82,5.46532,0.0629108,0.109628,0.0381507,1.00469
-4112.85,0.827492,0.602805,2,3,0,4114.74,5.34524,0.040212,0.0698038,0.0394191,0.980092
-4107.58,0.849361,0.659277,2,3,0,4114.28,5.76466,0.0574093,0.0812702,0.0414025,1.00356
-4103.05,0.756046,0.761601,2,3,0,4109.24,4.80664,0.049065,0.109889,0.0368717,0.994894
-4102.06,1,0.692,3,11,0,4104.16,4.79121,0.0586145,0.107171,0.0402433,0.989907
-4102.06,2.41429e-06,1.16711,2,5,1,4105.53,4.79121,0.0586145,0.107171,0.0402433,0.989907
-4102.61,0.995948,0.158559,4,31,0,4103.37,4.6574,0.0687529,0.105682,0.0435617,0.994256
-4105.78,0.887049,0.265527,2,7,0,4109.83,4.26089,0.0718235,0.0901795,0.0423888,0.983727
-4101.67,0.98894,0.337049,3,15,0,4108.14,4.28182,0.0787026,0.134314,0.0359373,1.00156
-4101.36,0.879032,0.547596,2,7,0,4103.69,4.17619,0.0640772,0.122241,0.0402431,0.99833
-4101.1,0.938473,0.675712,2,3,0,4101.87,4.3329,0.0707785,0.119008,0.0384772,0.990193
-4101.8,0.42673,0.960015,2,7,0,4102.54,4.65849,0.061743,0.11848,0.0321819,0.999848
-4103.96,0.952129,0.396311,3,7,0,4104.54,4.73969,0.0548666,0.0953058,0.0410081,0.984871
-4103.9,0.952773,0.580963,3,7,0,4105.62,3.79725,0.0730774,0.176276,0.0338039,0.998907
-4103.9,0.0499634,0.848474,2,3,0,4107.82,3.79725,0.0730774,0.176276,0.0338039,0.998907
# Adaptation terminated
# Step size = 0.495701
# Diagonal elements of inverse mass matrix:
# 0.00902117, 0.0366206, 0.015188, 0.00729997, 0.000131875
-4103.54,0.880209,0.495701,2,3,0,4105.5,3.79434,0.0678123,0.164251,0.0346542,0.991075
-4105.56,0.99134,0.495701,3,7,0,4107.03,3.98624,0.0615627,0.105892,0.0539132,1.00064
-4104.19,0.984935,0.495701,3,15,0,4109.42,3.21752,0.0873083,0.192447,0.0527631,0.988124
-4102.68,0.84189,0.495701,3,15,0,4109.43,4.35353,0.0689631,0.122265,0.0466009,1.00185
-4102.12,0.992954,0.495701,3,7,0,4103.45,4.19395,0.0612438,0.121511,0.0403174,0.986028
-4102.24,0.974987,0.495701,2,7,0,4103.93,4.2625,0.0570966,0.117879,0.0419776,0.993939
-4102.62,0.955945,0.495701,3,7,0,4103.49,4.27835,0.0902996,0.14155,0.0365056,0.99501
-4101.93,1,0.495701,3,7,0,4103.15,4.15352,0.061708,0.126482,0.0358927,0.995736
-4102.91,0.924486,0.495701,3,7,0,4104.82,4.68356,0.0783034,0.139719,0.0314196,0.99035
-4102.42,0.987591,0.495701,4,15,0,4104.07,3.88232,0.0628178,0.125761,0.0457108,0.993312
-4102.42,0.978197,0.495701,2,7,0,4104.09,4.02498,0.0923022,0.124228,0.0388011,0.995841
-4101.35,0.996184,0.495701,2,7,0,4102.94,3.76714,0.0755788,0.135685,0.0408784,0.991884
-4104.48,0.813373,0.495701,3,7,0,4107.13,4.03566,0.075682,0.189578,0.0376094,1.00421
-4104.24,1,0.495701,3,7,0,4105.84,3.9652,0.0794128,0.104879,0.0478863,0.987599
-4103.03,0.996273,0.495701,4,15,0,4107.54,4.76044,0.0697234,0.100368,0.0418988,0.990016
-4101.99,0.975916,0.495701,2,3,0,4103.53,4.64119,0.0690523,0.108914,0.0400289,0.988263
-4101.93,0.965202,0.495701,3,7,0,4103.08,4.70375,0.0671242,0.132663,0.0341048,0.986733
-4102.61,0.838996,0.495701,2,7,0,4105.82,5.39398,0.0578815,0.111708,0.0314092,0.998266
-4102.42,0.974368,0.495701,3,7,0,4103.61,4.81664,0.0568614,0.120372,0.0307144,0.99959
-4102.89,0.840048,0.495701,3,7,0,4104.99,5.33958,0.055571,0.0943743,0.0332091,0.989016
-4102.26,0.99574,0.495701,3,7,0,4103.25,5.14899,0.0558419,0.110856,0.0328363,1.00077
-4102.07,0.953853,0.495701,3,15,0,4103.66,4.15843,0.0789427,0.127023,0.0366447,0.984244
-4101.57,1,0.495701,3,15,0,4102.73,3.87664,0.0772596,0.140198,0.0408161,1.00296
-4102.43,0.938361,0.495701,3,7,0,4103.4,3.3949,0.0745591,0.162031,0.04578,0.993797
-4103.29,0.985667,0.495701,3,7,0,4103.92,3.21556,0.100094,0.184641,0.0473792,0.99612
-4103.15,0.926339,0.495701,3,15,0,4105.6,3.8748,0.0655438,0.122005,0.0499025,0.988203
-4105.77,0.912563,0.495701,3,15,0,4107.28,2.82328,0.0873457,0.199718,0.0483204,1.00293
-4105.95,0.871591,0.495701,2,7,0,4109.43,3.24867,0.0838761,0.181873,0.0468449,1.01463
