# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = est_model4_model
# start_datetime = 2023-11-09 00:19:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/standata-5245ca47e78.json
# init = 2 (Default)
# random
#   seed = 3283
# output
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model4-202311090019-1-76fab6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model4-profile-202311090019-1-2aec3d.csv
# stanc_version = stanc3 v2.27.0
# stancflags = --include-paths=/Users/sahoko/GitHub/ANOVA-GP-model-selection/Code/Stan --name=est_model4_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha0,alpha1,alpha2,alpha3,sigma
-4086.35,0.997358,0.00334056,7,255,0,4091.41,3.69849,0.0824501,0.270311,0.0479642,0.991329
-4088.08,0.934561,0.00584492,7,255,0,4090.88,1.96602,0.140811,0.302091,0.118391,0.991848
-4092.31,0.714983,0.00866043,5,31,0,4093.43,1.86754,0.161684,0.290088,0.126826,0.980882
-4092.09,0.967629,0.00737892,5,31,0,4093.77,1.89287,0.164219,0.309234,0.122452,0.978303
-4088.47,0.960075,0.0117724,6,63,0,4092.93,2.42976,0.118879,0.490412,0.0887246,0.985564
-4088.47,0.057742,0.018309,1,3,0,4090.76,2.42976,0.118879,0.490412,0.0887246,0.985564
-4088.63,0.999793,0.00313127,6,127,0,4090.71,2.57875,0.123015,0.47273,0.0862423,0.989672
-4089.57,0.983685,0.0053758,6,63,0,4091.06,1.825,0.134946,0.391657,0.0764285,0.986619
-4086.98,1,0.00880989,5,31,0,4089.92,2.22271,0.138883,0.397754,0.0953963,0.986376
-4086.22,0.497513,0.0149067,4,31,0,4089.95,2.3291,0.108579,0.354927,0.104771,0.998873
-4084.3,0.964377,0.00759927,6,63,0,4088.9,2.99998,0.104006,0.251441,0.0692726,1.00185
-4084,0.934718,0.0117458,5,63,0,4085.29,3.3119,0.0891366,0.218269,0.068361,0.995737
-4084,0.0706199,0.0168357,2,7,1,4088.99,3.3119,0.0891366,0.218269,0.068361,0.995737
-4083.85,0.976729,0.00321733,8,319,0,4085.74,2.75767,0.0986446,0.267107,0.0704397,0.997159
-4083.98,0.996429,0.00509831,6,127,0,4084.17,2.83909,0.097959,0.278743,0.067572,0.991606
-4084.7,0.943558,0.00840119,5,63,0,4086.21,2.72298,0.106524,0.237688,0.0670482,0.987231
-4086.64,0.998787,0.0121903,5,31,0,4088.65,2.81582,0.119516,0.249828,0.0890758,0.989693
-4086.64,0.0342688,0.0199512,1,3,0,4087.36,2.81582,0.119516,0.249828,0.0890758,0.989693
-4086.78,0.988046,0.0036911,7,255,0,4089.57,2.38246,0.0888453,0.318521,0.092224,0.992212
-4086.56,0.983802,0.00590238,6,127,0,4088.64,2.85444,0.121767,0.301948,0.0539798,0.990817
-4084.74,0.976151,0.0092946,6,63,0,4087.83,2.71436,0.116185,0.246284,0.0749332,1.00214
-4086.36,0.455317,0.0143097,4,15,0,4086.96,2.77566,0.127121,0.238444,0.0795775,0.987656
-4084.92,1,0.00696757,6,63,0,4086.95,2.59412,0.100538,0.225622,0.0748421,0.993835
-4086.01,0.938306,0.0112589,6,95,0,4088.23,3.68036,0.102383,0.182803,0.0537046,0.989332
-4085.62,0.091049,0.0158177,4,15,0,4087.57,3.59265,0.101312,0.1814,0.0539354,0.989855
-4085.53,0.994044,0.00354353,7,127,0,4088.32,3.73795,0.0923259,0.210315,0.0521757,1.00338
-4087.5,0.951255,0.00562508,5,31,0,4088.62,3.95676,0.0928597,0.217742,0.0539469,1.00798
-4086.58,0.999606,0.00810497,5,63,0,4091.88,3.18859,0.0966488,0.173527,0.0574717,1.00797
-4085.25,0.879642,0.0128876,6,63,0,4087.28,3.45794,0.0735974,0.21969,0.0694971,0.987289
-4087.63,0.180985,0.0158178,4,31,0,4090.47,3.17532,0.0718056,0.204886,0.0663743,0.979336
-4085.75,0.98757,0.00445652,4,27,0,4089.31,3.33412,0.0741579,0.207607,0.0651076,1.00746
-4085.87,0.965656,0.00687665,6,71,0,4087.34,3.93453,0.0762074,0.199895,0.051727,1.00689
-4084.81,0.784949,0.0100895,2,7,0,4087.04,3.87601,0.0763701,0.19885,0.0514186,0.991167
-4086.09,0.764078,0.0101417,6,63,0,4087.8,4.12353,0.0725851,0.145385,0.0533323,0.988548
-4086.12,0.892629,0.00976324,5,31,0,4087.71,4.20701,0.0743413,0.141396,0.0528607,0.99244
-4086.35,0.610998,0.0122327,3,15,0,4090.39,4.02797,0.0721233,0.136159,0.0527324,0.992929
-4087.15,0.692265,0.00861281,6,63,0,4090.53,4.02751,0.087181,0.227966,0.0490783,1.0058
-4088.44,0.822197,0.00717457,7,159,0,4095.43,2.29366,0.120662,0.280147,0.115897,0.984677
-4084.28,0.995606,0.00778038,6,63,0,4089.64,2.8699,0.112597,0.276308,0.0654248,0.995555
-4085.24,0.373062,0.0119385,5,31,0,4087.65,2.42877,0.106114,0.240224,0.0830602,0.996597
-4085.92,0.999634,0.00525999,7,127,0,4086.97,2.49044,0.112073,0.293484,0.102218,0.99562
-4084.46,0.993186,0.00811496,6,95,0,4088.7,2.66605,0.0947475,0.26489,0.084032,0.994054
-4084.6,0.426501,0.0123072,6,63,0,4087.31,2.63993,0.117673,0.312096,0.0666445,0.995843
-4085.04,0.900908,0.00609199,6,63,0,4086.74,2.65462,0.111494,0.315833,0.0677143,0.986387
-4086.77,0.886439,0.00768877,6,63,0,4088.05,2.50192,0.117009,0.399042,0.0745818,0.983085
-4086.24,0.986506,0.00941209,6,63,0,4087.53,2.53332,0.115383,0.25253,0.0869611,0.982233
-4084.57,0.653375,0.0139632,4,31,0,4088.93,2.61135,0.101691,0.312445,0.0827967,0.990422
-4084.37,0.998493,0.0108425,6,95,0,4085.58,3.13661,0.101374,0.230495,0.0563167,0.991721
-4086.7,0.018699,0.0163859,2,5,0,4090.46,3.11528,0.104366,0.236311,0.0561454,0.978653
-4088.62,0.999939,0.00377998,7,255,0,4090.28,3.73671,0.0857799,0.239343,0.043609,1.012
-4087.68,0.995603,0.00573265,7,127,0,4093.35,3.23411,0.102053,0.222299,0.0469272,0.98132
-4085.58,1,0.00858959,6,63,0,4087.89,3.47704,0.0991202,0.205303,0.0528601,1.00547
-4087.35,0.996439,0.0129296,6,63,0,4088.59,4.65781,0.0578409,0.142268,0.0493338,0.990823
-4086.91,0.349465,0.0192611,1,3,0,4088.8,4.61392,0.0594949,0.144435,0.0486998,0.995414
-4087.78,0.883467,0.00851285,6,63,0,4091.11,3.28906,0.0789233,0.146846,0.0602856,1.00286
-4086.97,1,0.0102536,5,31,0,4088.47,3.98317,0.0860102,0.148337,0.0633648,0.99133
-4088.07,0.999001,0.0153072,4,15,0,4088.85,3.68662,0.0900742,0.134781,0.0666191,0.992802
-4088.07,1.78137e-05,0.0227293,1,3,1,4089.16,3.68662,0.0900742,0.134781,0.0666191,0.992802
-4086.94,0.999857,0.00534693,4,31,0,4090.48,3.76283,0.0891438,0.144612,0.0650108,0.996416
-4085.22,0.903401,0.00795889,7,127,0,4090.02,2.56251,0.099779,0.368576,0.0740608,0.995009
-4085.22,0.904812,0.00990016,5,63,0,4087.88,2.77023,0.123208,0.251253,0.0674027,0.98763
-4085.22,0.0281041,0.788676,2,3,0,4086.36,2.77023,0.123208,0.251253,0.0674027,0.98763
-4085.22,3.94469e-46,1.93816,1,1,0,4087.84,2.77023,0.123208,0.251253,0.0674027,0.98763
-4086.21,0.994148,0.194017,4,15,0,4087.07,2.2846,0.113327,0.364433,0.101781,1.00233
-4086.2,0.949491,0.200671,3,15,0,4090.1,2.96207,0.120901,0.235966,0.0664962,0.983402
-4086.97,0.9841,0.235954,4,31,0,4088.64,2.36654,0.103955,0.299664,0.0877312,1.01183
-4086.55,0.98076,0.350678,3,7,0,4089.39,2.42918,0.128915,0.254222,0.0813839,1.00838
-4089.83,0.4222,0.560786,4,15,0,4091.56,4.17085,0.0789467,0.263803,0.0520501,1.01208
-4086.44,0.999784,0.165593,3,7,0,4090.01,3.94168,0.0769152,0.245038,0.0535904,1.00437
-4085.36,0.967274,0.298897,2,7,0,4089.56,3.91014,0.0803749,0.209225,0.0602056,1
-4086.58,0.944664,0.498949,2,3,0,4086.8,3.3307,0.0663357,0.182176,0.0666434,0.995685
-4085.25,0.666668,0.785358,2,3,0,4087.37,3.84433,0.0865176,0.216874,0.0586282,0.995876
-4086.76,0.90893,0.516772,2,3,0,4087.1,3.50101,0.0756637,0.166048,0.0501402,1.00544
-4086.76,0.0633643,0.734248,2,5,0,4090.1,3.50101,0.0756637,0.166048,0.0501402,1.00544
-4085.8,0.999377,0.0736847,5,31,0,4088.47,4.26635,0.077221,0.169631,0.047454,0.998982
-4086.35,0.988333,0.140769,4,15,0,4089.51,3.8796,0.0643682,0.197057,0.0695894,0.991283
-4085.94,0.991778,0.258794,4,15,0,4087.27,3.33855,0.111036,0.213808,0.0568888,0.986129
-4084.53,0.980182,0.478086,2,7,0,4087.02,2.98538,0.0884792,0.202687,0.0737672,0.9961
-4084.53,0.00369186,0.84627,1,3,0,4086.89,2.98538,0.0884792,0.202687,0.0737672,0.9961
-4084.44,0.997218,0.0770903,5,31,0,4085.9,3.09848,0.0938927,0.287043,0.0624787,0.990893
-4085.16,0.976772,0.144746,4,15,0,4086.94,2.79902,0.0935698,0.296848,0.0618483,1.00236
-4086.07,0.979746,0.253378,3,7,0,4087.73,3.44127,0.104671,0.168187,0.0569109,0.990355
-4085.47,0.969731,0.443653,3,7,0,4087.74,3.77329,0.0832939,0.210485,0.0494483,1.00427
-4085.47,0.00577491,0.747652,2,3,0,4089.56,3.77329,0.0832939,0.210485,0.0494483,1.00427
-4085.79,0.995837,0.0758319,5,63,0,4089.81,2.4552,0.123608,0.251198,0.0712816,0.98571
-4084.79,0.985912,0.138729,4,15,0,4087.77,2.68261,0.115898,0.333194,0.0681703,0.994871
-4085.62,0.98996,0.244252,4,15,0,4087.21,4.17266,0.0642912,0.166722,0.0511704,0.995084
-4086.57,0.399398,0.430926,2,3,0,4091.05,4.09651,0.0659526,0.149212,0.0453121,0.999024
-4086.39,0.982648,0.143372,5,31,0,4088.99,4.18579,0.0791916,0.188751,0.047286,1.00485
-4089.41,0.929011,0.246651,3,7,0,4090.66,4.25173,0.0734507,0.166081,0.0495167,1.01779
-4087.34,0.993586,0.362615,3,7,0,4091.88,3.87854,0.0779141,0.183128,0.0576679,0.977034
-4084.61,1,0.63217,2,5,0,4086.95,3.43887,0.0842105,0.20005,0.056969,0.986605
-4084.61,7.85645e-21,1.11122,1,1,0,4088.95,3.43887,0.0842105,0.20005,0.056969,0.986605
-4084.73,0.998842,0.130878,4,15,0,4085.25,3.29901,0.0775182,0.210422,0.0666947,1.00285
-4084.76,0.987201,0.230165,3,7,0,4085.71,3.31625,0.0812698,0.2424,0.0668837,1.00399
-4086.29,0.856902,0.388909,2,3,0,4086.92,3.01709,0.0816684,0.258827,0.0623513,1.00977
-4084.28,1,0.462607,2,3,0,4086.2,3.47169,0.0892855,0.216144,0.0656313,0.995009
-4084.36,0.629273,0.797048,2,7,0,4085.18,2.79832,0.114237,0.270916,0.0636303,0.997164
-4084.54,0.597859,0.521561,3,7,0,4085.98,2.74262,0.0964403,0.262526,0.084475,0.999809
-4085.77,0.888013,0.316877,3,7,0,4087.42,2.47173,0.0976961,0.352293,0.0697583,0.994069
-4085.98,0.925584,0.406381,3,15,0,4090.93,2.13735,0.148492,0.314186,0.0878506,0.998073
-4085.98,0.011319,0.570941,2,7,0,4091.86,2.13735,0.148492,0.314186,0.0878506,0.998073
-4085.86,0.99854,0.0803498,5,31,0,4087.18,2.07804,0.134019,0.397306,0.0927022,1.00116
-4085.46,0.991573,0.136312,4,31,0,4090.47,3.31806,0.0772362,0.232005,0.0787621,0.989305
-4087.6,0.942487,0.225527,4,15,0,4090.02,3.47852,0.0638483,0.250115,0.0556832,0.98678
-4086.85,1,0.328319,3,7,0,4088.3,4.01628,0.0840963,0.144718,0.0567628,1.00385
-4087.49,0.234655,0.546965,2,3,0,4091.13,4.14472,0.0863628,0.208774,0.0594615,0.987312
-4087.14,0.989279,0.141693,4,15,0,4091.04,2.96624,0.0804412,0.177436,0.0662923,0.987213
-4088.17,0.995657,0.229705,4,15,0,4091.66,4.45133,0.0576799,0.197352,0.0430939,1.00185
-4088.43,0.875283,0.375561,4,15,0,4091.29,4.63869,0.0755661,0.122637,0.0491432,0.989505
-4086.54,0.981819,0.458355,2,3,0,4090.17,3.72258,0.0739956,0.219281,0.0432287,0.994274
-4086.63,0.820443,0.717097,2,3,0,4087.88,3.33313,0.0768975,0.152562,0.0640487,0.997662
-4086.63,0,7.44252,0,1,1,4089.63,3.33313,0.0768975,0.152562,0.0640487,0.997662
-4086.63,3.41289e-34,1.1418,1,1,0,4088.51,3.33313,0.0768975,0.152562,0.0640487,0.997662
-4085.02,0.981,0.106566,5,31,0,4090.24,3.24501,0.0743079,0.210068,0.0720184,0.99874
-4086.89,0.98508,0.131883,4,15,0,4087.57,3.75392,0.0697263,0.256332,0.0727186,0.996892
-4086.22,0.998345,0.192463,4,31,0,4090.04,2.5263,0.0926341,0.244322,0.0926247,1.00175
-4085.51,0.98988,0.32041,4,15,0,4088.66,2.13891,0.11653,0.379832,0.0943046,0.99627
-4088.21,0.642976,0.549537,3,15,0,4090.4,4.43998,0.0703402,0.177538,0.0465057,0.979212
-4089.48,0.985737,0.327275,3,7,0,4092.21,4.34534,0.0522226,0.12931,0.0595708,0.997811
-4086.71,0.543623,0.579642,3,7,0,4091.17,3.78286,0.0691571,0.185169,0.0459998,1.00514
-4086.42,0.992923,0.256771,3,7,0,4087.83,3.59608,0.0728772,0.188569,0.0468457,1.0035
-4085.41,0.856486,0.474067,3,7,0,4087.49,2.78099,0.0869952,0.244699,0.0859856,1.00212
-4087.59,0.570796,0.571011,2,3,0,4088.85,2.78407,0.078538,0.236443,0.098724,0.990367
-4086.25,0.995628,0.281457,4,15,0,4089.14,3.46972,0.104743,0.248897,0.0482314,0.998233
-4084.1,0.954001,0.527282,3,7,0,4086.53,3.19453,0.0837226,0.245407,0.0608417,0.997879
-4084.1,9.21445e-06,0.863804,1,3,0,4087.98,3.19453,0.0837226,0.245407,0.0608417,0.997879
-4085.87,0.995462,0.0747761,5,63,0,4086.74,3.17714,0.100351,0.309448,0.0574661,0.987301
-4087.48,0.995614,0.140505,4,31,0,4089.02,2.91333,0.118807,0.238003,0.0510641,0.984109
-4086.89,0.971225,0.262054,4,15,0,4089.05,3.73987,0.0682294,0.205243,0.0773705,1.00186
-4087.72,0.991828,0.450264,3,7,0,4088.8,3.32332,0.116737,0.265339,0.0475727,0.988587
-4087.34,0.233188,0.81608,2,5,1,4092.96,3.6737,0.0598014,0.206104,0.0560271,1.00242
-4087.99,0.995852,0.15554,5,31,0,4089.89,1.91344,0.149058,0.30418,0.0809967,0.988879
-4084.68,0.958464,0.285267,3,7,0,4089.21,2.63286,0.0926132,0.29911,0.082473,0.99456
-4085.02,0.9786,0.464727,3,7,0,4085.35,2.79742,0.0935325,0.32492,0.0813154,0.991739
-4084.66,0.599025,0.795913,2,3,0,4085.76,2.61901,0.10063,0.273745,0.0707747,1.00344
-4085.93,0.843562,0.45671,2,3,0,4087.67,2.84798,0.0980377,0.242768,0.0925999,1.00264
-4086.44,0.90331,0.528965,4,15,0,4090.26,3.31769,0.083886,0.30924,0.0734705,0.987293
-4086.44,2.03693e-09,0.722871,1,1,0,4089.54,3.31769,0.083886,0.30924,0.0734705,0.987293
-4085.23,0.996726,0.0794093,4,31,0,4090.03,3.00565,0.101697,0.287642,0.0812435,0.994676
-4085.78,0.992067,0.141982,4,31,0,4087.99,2.775,0.109854,0.282972,0.0913376,0.998756
-4086.58,0.881831,0.248235,4,23,0,4091.21,1.97011,0.152286,0.432127,0.0923354,0.992284
-4086.47,0.890592,0.318755,3,7,0,4090.6,2.04813,0.130788,0.437311,0.103631,0.994697
-4091.01,0.694974,0.417361,2,3,0,4091.65,2.01668,0.10435,0.574169,0.100546,0.985441
-4088.84,0.993797,0.322596,4,15,0,4094.54,1.93378,0.184195,0.345392,0.094763,0.989229
-4088.84,0.00100547,0.552776,1,1,0,4092.93,1.93378,0.184195,0.345392,0.094763,0.989229
-4086.94,0.993771,0.0690251,4,31,0,4092.34,2.13853,0.130057,0.361188,0.111556,0.989409
-4086.67,0.99885,0.118684,4,15,0,4087.62,1.98576,0.114515,0.396244,0.101836,0.993439
-4085.88,1,0.205011,3,7,0,4086.76,2.09768,0.126761,0.375993,0.103728,0.993745
-4087.25,0.958719,0.352165,4,15,0,4088.67,1.92577,0.155051,0.481743,0.0897819,0.997782
-4084.23,0.960867,0.540009,3,11,0,4089.28,2.88529,0.101465,0.234859,0.0778518,0.998049
-4084.23,0.110659,0.82715,2,3,0,4088.06,2.88529,0.101465,0.234859,0.0778518,0.998049
-4084.47,0.991951,0.14887,4,31,0,4086.14,2.89007,0.0974329,0.262152,0.0821818,0.998446
-4086.57,0.979542,0.247147,3,7,0,4087.25,2.21705,0.143325,0.274612,0.0712438,0.995375
-4087.53,0.820181,0.394926,3,7,0,4089.79,2.44417,0.128876,0.39195,0.0872537,1.00831
-4087.84,0.882708,0.423718,3,7,0,4090.3,2.29644,0.136343,0.250125,0.0908536,0.982233
-4085.53,0.346683,0.528938,3,7,0,4090.27,2.23711,0.118362,0.389881,0.0776508,0.992439
-4086.67,0.988005,0.179662,3,15,0,4087.97,2.45673,0.128283,0.235249,0.0900215,1.0022
-4087.45,0.983383,0.289699,3,7,0,4089.46,2.48267,0.115314,0.481456,0.0762154,0.990048
-4086.04,0.8384,0.458934,3,7,0,4088.46,2.3488,0.125406,0.426544,0.0756896,0.994786
-4088.92,0.438381,0.512147,3,7,0,4090.68,2.88414,0.127977,0.239059,0.092532,1.00192
# Adaptation terminated
# Step size = 0.315458
# Diagonal elements of inverse mass matrix:
# 0.0406972, 0.0477834, 0.0572584, 0.039206, 0.000157488
-4085.93,0.988893,0.315458,3,15,0,4090.14,2.71252,0.0862106,0.308087,0.0791132,0.985533
-4085.96,0.986176,0.315458,4,15,0,4088.03,3.58189,0.087498,0.169213,0.0679446,0.986509
-4086.53,0.917804,0.315458,4,15,0,4088.7,2.79831,0.113687,0.376396,0.0699308,1.00401
-4086.62,0.990677,0.315458,5,31,0,4088.95,2.9577,0.107754,0.213328,0.0824529,0.983485
-4084.78,0.873277,0.315458,3,7,0,4088.95,2.84056,0.114523,0.230944,0.0621481,0.990351
-4084.88,0.995864,0.315458,3,15,0,4085.51,3.12452,0.110839,0.234617,0.0574729,0.990562
-4085.57,0.95356,0.315458,3,15,0,4087.98,2.51591,0.105937,0.313366,0.0973877,0.999952
-4085.63,0.975775,0.315458,3,15,0,4088.08,2.53739,0.114804,0.248059,0.0678911,1.00589
-4084.84,0.94098,0.315458,3,7,0,4088.7,2.98142,0.0858668,0.201561,0.0749048,0.992028
-4085.07,0.998166,0.315458,3,7,0,4085.65,3.4014,0.0796274,0.20754,0.0773048,0.994115
-4084.77,0.868139,0.315458,3,15,0,4088.07,2.80782,0.118186,0.289705,0.0734738,0.996805
-4084.61,0.983519,0.315458,3,7,0,4085.66,2.41941,0.105133,0.3161,0.0798842,0.998854
-4084.06,0.99721,0.315458,3,15,0,4085.95,2.88878,0.100461,0.290061,0.0716464,0.993197
-4084.71,0.971667,0.315458,3,7,0,4086.1,2.60834,0.109079,0.291609,0.0885601,0.997295
-4086.05,0.917214,0.315458,3,15,0,4086.77,2.3769,0.121099,0.249904,0.0690773,0.988549
-4084.15,0.969237,0.315458,3,7,0,4087.3,2.83904,0.0893562,0.241919,0.069453,0.995781
-4084.71,0.986735,0.315458,3,15,0,4085.05,2.86267,0.107013,0.313544,0.0749504,0.994063
-4084.34,0.995675,0.315458,3,7,0,4085.17,2.87455,0.109736,0.269706,0.0749492,0.997078
-4085.09,0.937944,0.315458,3,11,0,4088.11,3.37842,0.0856724,0.249435,0.0559724,1.00512
-4085.1,0.991261,0.315458,3,15,0,4086.24,2.88917,0.109259,0.223571,0.0746233,0.986419
-4089.26,0.841752,0.315458,3,7,0,4091.01,2.58612,0.102721,0.297538,0.0701717,1.0208
-4084.93,0.993138,0.315458,3,7,0,4090.63,2.45657,0.12855,0.329833,0.0800538,0.994214
-4085.6,0.872507,0.315458,4,19,0,4087.42,3.26173,0.0950384,0.173267,0.0561519,0.988158
-4086.65,0.967528,0.315458,3,7,0,4089.14,4.15714,0.0670993,0.145212,0.0637639,0.994286
-4087.2,0.946926,0.315458,3,7,0,4088.12,4.30624,0.0675518,0.151289,0.065228,0.999449
-4089.05,0.945581,0.315458,4,15,0,4090.1,4.1481,0.070715,0.135035,0.0653561,1.00968
-4088.48,0.963089,0.315458,3,7,0,4090.72,3.67399,0.0625393,0.144706,0.0690086,1.00214
-4084.68,1,0.315458,3,7,0,4089.22,3.14481,0.079844,0.241392,0.0611678,0.989668
-4084.26,0.988839,0.315458,3,15,0,4085.16,2.94857,0.109329,0.23851,0.0708062,0.997791
-4085.43,0.83817,0.315458,3,15,0,4086.55,3.01202,0.115198,0.280456,0.073276,0.995214
